"PlotNumber","SubPlot","TreeNum","TreeSpp","DBH","DBHClass","Site_Index_SiteTools18_v2","NewAge","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex","flag","ProjectID","PlotID","AgeBH","TreeSiteIndex","MensurationID","Zone","SubZone","SiteSeries","SiteIndex_Location","PSPL_SiteIndexValue","Site_Index_Original","Site_Index_SiteTools18_v1","Site_Index_SiteTools19","StemAnalysis","SIBECplot","FlagtoFix_2019","Fixed_2019","Correction_2019","Comment_2019","DONOTUSE_2019","Flag_NoLocation","MAP_LABEL_v11","BEC_v11_AGREE","Field2","Field1","MoistureRegime","NutrientRegime"
"SBC3280","1",4,"Pl",15.40,,14.42,"46",13.60,,46,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15102,46,14.42,19101,"SBS","mc2","01",,,,14.42,16.01,0,1,0,0,,"check",0,1,,0,0,0,"4","C"
"SBC3281","1",1,"Pl",34.00,,17.30,"67",20.20,,67,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15103,67,17.30,19102,"SBS","mc2","01c",,,,17.30,18.15,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3281","1",3,"Pl",27.70,,18.28,"66",21.10,,66,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15103,66,18.28,19104,"SBS","mc2","01c",,,,18.28,19.12,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3281","1",4,"Pl",26.90,,16.83,"67",19.70,,67,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15103,67,16.83,19105,"SBS","mc2","01c",,,,16.83,17.68,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3281","1",5,"Pl",25.10,,16.31,"64",18.70,,64,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15103,64,16.31,19507,"SBS","mc2","01c",,,,16.31,17.22,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3282","1",1,"Pl",33.50,,16.92,"53",17.50,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15104,53,16.92,19106,"SBS","mc2","01",,,,16.92,18.17,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3282","1",2,"Pl",29.10,,17.71,"54",18.50,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15104,54,17.71,19107,"SBS","mc2","01",,,,17.71,18.90,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3282","1",3,"Pl",28.30,,17.51,"54",18.30,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15104,54,17.51,19108,"SBS","mc2","01",,,,17.51,18.71,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3282","1",4,"Pl",28.10,,19.66,"54",20.50,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15104,54,19.66,19109,"SBS","mc2","01",,,,19.66,20.78,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3284","1",1,"Pl",30.20,,15.49,"55",16.40,,55,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15107,55,15.49,19130,"SBS","mc2","02",,,,15.49,16.61,0,1,0,0,,,0,1,,0,0,0,"2","C"
"SBC3284","1",2,"Pl",27.00,,18.40,"52",18.80,,52,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15107,52,18.40,19131,"SBS","mc2","02",,,,18.40,19.65,0,1,0,0,,,0,1,,0,0,0,"2","C"
"SBC3284","1",3,"Pl",26.20,,16.03,"53",16.60,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15107,53,16.03,19132,"SBS","mc2","02",,,,16.03,17.22,0,1,0,0,,,0,1,,0,0,0,"2","C"
"SBC3284","1",4,"Pl",25.10,,17.11,"53",17.70,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15107,53,17.11,19133,"SBS","mc2","02",,,,17.11,18.36,0,1,0,0,,,0,1,,0,0,0,"2","C"
"SBC3311","1",1,"Pl",33.30,,18.75,"34",14.40,,34,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15134,34,18.75,19236,"SBS","mc2","01c",,,,18.75,20.86,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3311","1",2,"Pl",29.30,,17.23,"35",13.40,,35,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15134,35,17.23,19237,"SBS","mc2","01c",,,,17.23,19.37,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3311","1",4,"Pl",25.80,,17.24,"31",12.20,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15134,31,17.24,19239,"SBS","mc2","01c",,,,17.24,19.60,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3311","1",5,"Pl",25.50,,19.33,"34",14.90,,34,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15134,34,19.33,19240,"SBS","mc2","01c",,,,19.33,21.41,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3312","1",1,"Pl",20.50,,21.01,"19",10.60,,19,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15135,19,21.01,19241,"SBS","mc2","06",,,,21.01,24.59,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3312","1",2,"Pl",12.80,,19.22,"13",6.90,,13,1.30,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0,120,15135,13,19.22,19242,"SBS","mc2","06",,,,19.22,24.28,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3312","1",3,"Pl",12.20,,16.93,"13",5.80,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15135,13,16.93,19243,"SBS","mc2","06",,,,16.93,22.06,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3312","1",4,"Pl",11.40,,20.14,"12",6.90,,12,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15135,12,20.14,19244,"SBS","mc2","06",,,,20.14,25.52,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3313","1",1,"Pl",15.00,,22.46,"13",8.60,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15136,13,22.46,19245,"SBS","mc2","01",,,,22.46,27.36,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3313","1",2,"Pl",13.00,,17.81,"14",6.60,,14,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15136,14,17.81,19246,"SBS","mc2","01",,,,17.81,22.61,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3313","1",3,"Pl",12.10,,18.82,"13",6.70,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15136,13,18.82,19247,"SBS","mc2","01",,,,18.82,23.89,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3313","1",5,"Pl",12.00,,18.60,"14",7.00,,14,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15136,14,18.60,19249,"SBS","mc2","01",,,,18.60,23.37,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3314","1",1,"Pl",20.70,,18.76,"33",14.10,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15137,33,18.76,19250,"SBS","mc2","01",,,,18.76,20.93,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3314","1",2,"Pl",19.00,,17.38,"30",12.00,,30,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15137,30,17.38,19251,"SBS","mc2","01",,,,17.38,19.83,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3314","1",3,"Pl",19.60,,16.13,"32",11.60,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15137,32,16.13,19252,"SBS","mc2","01",,,,16.13,18.50,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3314","1",4,"Pl",19.50,,19.07,"31",13.70,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15137,31,19.07,19253,"SBS","mc2","01",,,,19.07,21.32,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3315","1",1,"Pl",20.90,,18.34,"31",13.10,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15138,31,18.34,19254,"SBS","mc2","01",,,,18.34,20.64,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3315","1",2,"Pl",19.30,,16.87,"31",11.90,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15138,31,16.87,19255,"SBS","mc2","01",,,,16.87,19.25,0,1,0,0,,,0,1,,0,0,0,"4","B"
"SBC3315","1",3,"Pl",17.70,,14.86,"31",10.30,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15138,31,14.86,19256,"SBS","mc2","01",,,,14.86,17.33,0,1,0,0,,"check",0,1,,0,0,0,"4","B"
"SBC3315","1",4,"Pl",17.50,,14.61,"31",10.10,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15138,31,14.61,19257,"SBS","mc2","01",,,,14.61,17.09,0,1,0,0,,"check",0,1,,0,0,0,"4","B"
"SBC3316","1",1,"Pl",30.50,,18.56,"32",13.60,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15139,32,18.56,19258,"SBS","mc2","06",,,,18.56,20.78,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3316","1",2,"Pl",27.50,,17.21,"27",10.90,,27,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15139,27,17.21,19259,"SBS","mc2","06",,,,17.21,19.89,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3316","1",3,"Pl",26.90,,17.92,"29",12.10,,29,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15139,29,17.92,19260,"SBS","mc2","06",,,,17.92,20.39,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3316","1",4,"Pl",26.60,,16.62,"30",11.40,,30,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15139,30,16.62,19261,"SBS","mc2","06",,,,16.62,19.12,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3367","1",1,"Bl",17.10,,17.31,"28",10.50,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15190,28,17.31,19445,"SBS","mc2","01",,,,17.31,22.12,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3367","1",2,"Bl",16.70,,17.87,"25",9.80,,25,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15190,25,17.87,19446,"SBS","mc2","01",,,,17.87,23.21,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3367","1",3,"Bl",15.20,,16.77,"28",10.10,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15190,28,16.77,19447,"SBS","mc2","01",,,,16.77,21.65,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3367","1",4,"Bl",14.80,,16.34,"26",9.10,,26,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15190,26,16.34,19448,"SBS","mc2","01",,,,16.34,21.74,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3368","1",1,"Bl",17.00,,18.51,"28",11.40,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15191,28,18.51,19449,"SBS","mc2","01",,,,18.51,23.15,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3368","1",3,"Bl",16.40,,17.44,"28",10.60,,28,1.30,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,120,15191,28,17.44,19451,"SBS","mc2","01",,,,17.44,22.24,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3368","1",4,"Bl",16.30,,16.63,"28",10.00,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15191,28,16.63,19452,"SBS","mc2","01",,,,16.63,21.54,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3368","1",5,"Bl",15.60,,17.58,"28",10.70,,28,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15191,28,17.58,19453,"SBS","mc2","01",,,,17.58,22.35,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3371","1",1,"Pl",21.90,,18.10,"31",12.90,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15194,31,18.10,19463,"SBS","mc2","01c",,,,18.10,20.41,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3371","1",2,"Pl",21.30,,16.63,"34",12.60,,34,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15194,34,16.63,19464,"SBS","mc2","01c",,,,16.63,18.85,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3371","1",4,"Pl",17.20,,18.71,"31",13.40,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15194,31,18.71,19466,"SBS","mc2","01c",,,,18.71,20.98,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3371","1",5,"Pl",17.10,,17.24,"31",12.20,,31,1.30,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,120,15194,31,17.24,19467,"SBS","mc2","01c",,,,17.24,19.60,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3372","1",1,"Pl",31.20,,18.08,"32",13.20,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15195,32,18.08,19468,"SBS","mc2","01",,,,18.08,20.34,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3372","1",2,"Pl",29.30,,18.41,"33",13.80,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15195,33,18.41,19469,"SBS","mc2","01",,,,18.41,20.60,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3372","1",3,"Pl",28.90,,18.59,"31",13.30,,31,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15195,31,18.59,19470,"SBS","mc2","01",,,,18.59,20.87,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3372","1",4,"Pl",28.00,,17.10,"34",13.00,,34,1.30,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,120,15195,34,17.10,19471,"SBS","mc2","01",,,,17.10,19.30,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3373","1",1,"Pl",29.00,,21.22,"33",16.20,,33,1.30,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,120,15196,33,21.22,19472,"SBS","mc2","01",,,,21.22,23.22,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3373","1",2,"Pl",27.70,,18.51,"34",14.20,,34,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15196,34,18.51,19473,"SBS","mc2","01",,,,18.51,20.64,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3373","1",3,"Pl",26.80,,19.27,"32",14.20,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15196,32,19.27,19474,"SBS","mc2","01",,,,19.27,21.46,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3373","1",4,"Pl",24.80,,22.14,"33",17.00,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15196,33,22.14,19475,"SBS","mc2","01",,,,22.14,24.29,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3374","1",1,"Pl",19.80,,20.29,"33",15.40,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15197,33,20.29,19476,"SBS","mc2","02",,,,20.29,22.36,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3374","1",2,"Pl",19.30,,15.89,"33",11.70,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15197,33,15.89,19477,"SBS","mc2","02",,,,15.89,18.21,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3374","1",3,"Pl",19.10,,19.21,"34",14.80,,34,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15197,34,19.21,19478,"SBS","mc2","02",,,,19.21,21.30,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3374","1",4,"Pl",19.00,,17.10,"33",12.70,,33,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15197,33,17.10,19479,"SBS","mc2","02",,,,17.10,19.36,0,1,0,0,,,0,1,,0,0,0,"3","B"
"SBC3375","1",1,"Pl",28.10,,21.04,"32",15.70,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15198,32,21.04,19480,"SBS","mc2","06",,,,21.04,23.10,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3375","1",2,"Pl",26.10,,22.21,"32",16.70,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15198,32,22.21,19481,"SBS","mc2","06",,,,22.21,24.38,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3375","1",4,"Pl",24.80,,20.57,"32",15.30,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,15198,32,20.57,19483,"SBS","mc2","06",,,,20.57,22.67,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3381","1",1,"Pl",,,12.47,"40",10.50,,40,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15233,,12.47,19566,"SBS","mc2","01c",,,,12.47,14.40,0,1,0,0,,,0,1,,0,0,0,"3",
"SBC3385","1",1,"Pl",,,15.66,"80",20.00,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15237,,15.66,19570,"SBS","mc2","01a",,,,15.66,16.31,0,1,0,0,,"check",0,1,,0,0,0,"4","C"
"SBC3386","1",1,"Pl",,,16.09,"99",22.20,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15238,,16.09,19571,"SBS","mc2","01b",,,,16.09,16.53,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3391","1",1,"Pl",,,16.25,"54",17.00,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15243,,16.25,19576,"SBS","mc2","01b",,,,16.25,17.37,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3395","1",1,"Pl",,,13.35,"37",10.60,,37,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15206,,,,"SBS","mc2","01a",,,,13.35,15.45,0,1,0,0,,"check",0,1,,0,0,0,"4","C"
"SBC3397","1",1,"Pl",,,12.03,"39",9.90,,39,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15208,,,,"SBS","mc2","01c",,,,12.03,14.04,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3398","1",1,"Pl",,,9.85,"57",10.80,,57,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15209,,,,"SBS","mc2","01c",,,,9.85,11.00,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3421","1",1,"Pl",,,8.64,"70",10.90,,70,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15244,,,,"SBS","mc2","01c",,,,8.64,9.54,0,1,0,0,,,0,1,,0,0,0,"3",
"SBC3422","1",1,"Sx",,,6.45,"87",11.40,,87,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15245,,,,"SBS","mc2","01c",,,,6.45,8.14,0,1,0,0,,"Eastman creek is far north",1,1,,0,0,0,"3",
"SBC3423","1",1,"Sx",,,5.43,"108",12.00,,108,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15246,,,,"SBS","mc2","02",,,,5.43,6.74,0,1,0,0,,,0,1,,0,0,0,"2","B"
"SBC3424","1",1,"Pl",,,11.00,"63",12.80,,63,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15247,,,,"SBS","mc2","02",,,,11.00,12.00,0,1,0,0,,,0,1,,0,0,0,,
"SBC3426","1",1,"Pl",,,16.73,"54",17.50,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,15249,,,,"SBS","mc2","01c",,,,16.73,17.95,0,1,0,0,,,0,1,,0,0,0,"3",
"SBC3518","1",1,"Pl",28.50,,16.74,"43",15.10,,43,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15333,,,,"SBS","mc2","01",,,,16.74,18.45,0,1,0,0,,,0,1,,0,0,0,"4",
"SBC3567","1",1,"Sx",,,17.18,"84",25.19,,84,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16002,,,,"SBS","mc2","01",,,,17.18,18.87,0,1,0,0,,,0,1,,0,0,0,"4","C"
"SBC3568","1",1,"Pl",,,15.90,"55",16.82,,55,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16003,,,,"SBS","mc2","01",,,,15.90,17.00,0,1,0,0,,"check",0,1,,0,0,0,,"D"
"SBC3569","1",1,"Sx",,,19.95,"44",17.84,,44,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16004,,,,"SBS","mc2","01",,,,19.95,23.75,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3570","1",1,"Sx",,,18.44,"105",29.92,,105,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16005,,,,"SBS","mc2","09",,,,18.44,19.66,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3571","1",1,"Sx",,,13.69,"93",22.61,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16006,,,,"SBS","mc2","10",,,,13.69,15.26,0,1,0,0,,,0,1,,0,0,0,"6","D"
"SBC3668","1",1,"Sx",,,11.99,"100",21.53,,100,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15941,,,,"SBS","mc2","07",,,,11.99,13.48,0,1,0,0,,,0,1,,0,0,0,"6","B"
"SBC3669","1",1,"Sx",,,7.94,"97",15.20,,97,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15942,,,,"SBS","mc2","07",,,,7.94,9.49,0,1,0,0,,,0,1,,0,0,0,"6","A"
"SBC3670","1",1,"Sx",,,11.40,"98",20.44,,98,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15943,,,,"SBS","mc2","02",,,,11.40,12.92,0,1,0,0,,,0,1,,0,0,0,,"A"
"SBC3686","1",1,"Pl",,,21.03,"39",17.97,,39,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15959,,,,"SBS","mc2","02",,,,21.03,22.75,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"B"
"SBC3687","1",1,"Pl",,,18.00,"47",17.29,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15960,,,,"SBS","mc2","02",,,,18.00,19.49,0,1,0,0,,,0,1,,0,0,0,"0","B"
"SBC3688","1",1,"Pl",,,14.00,"47",13.40,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15961,,,,"SBS","mc2","02",,,,14.00,15.55,0,1,0,0,,,0,1,,0,0,0,,"B"
"SBC3689","1",1,"Pl",,,17.79,"47",17.09,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15962,,,,"SBS","mc2","02",,,,17.79,19.30,0,1,0,0,,,0,1,,0,0,0,,"B"
"SBC3690","1",1,"Pl",,,16.91,"48",16.45,,48,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15963,,,,"SBS","mc2","05",,,,16.91,18.40,0,1,0,0,,,0,1,,0,0,0,"5","C"
"SBC3692","1",1,"Pl",,,17.90,"45",16.69,,45,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15965,,,,"SBS","mc2","09",,,,17.90,19.47,0,1,0,0,,,0,1,,0,0,0,"5","D"
"SBC3693","1",1,"Pl",,,17.49,"85",22.56,,85,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15966,,,,"SBS","mc2","01",,,,17.49,18.07,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3710","1",1,"Sx",,,24.19,"44",21.74,,44,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15983,,,,"SBS","mc2","01",,,,24.19,27.95,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3711","1",1,"Pl",,,21.55,"99",28.33,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15984,,,,"SBS","mc2","02",,,,21.55,21.97,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"C"
"SBC3711","1",2,"Sx",,,17.57,"86",26.00,,86,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15984,,,,"SBS","mc2","02",,,,17.57,19.20,0,1,0,0,,,0,1,,0,0,0,,"C"
"SBC3712","1",1,"Pl",,,21.08,"105",28.25,,105,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15985,,,,"SBS","mc2","02",,,,21.08,21.44,0,1,0,0,,"Unconfirmable",1,1,,0,0,0,,"C"
"SBC3712","1",2,"Sx",,,18.78,"80",26.24,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15985,,,,"SBS","mc2","02",,,,18.78,20.53,0,1,0,0,,,0,1,,0,0,0,,"C"
"SBC3713","1",1,"Sx",,,19.27,"87",28.07,,87,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15986,,,,"SBS","mc2","01",,,,19.27,20.82,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3713","1",2,"Pl",,,24.79,"99",31.85,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15986,,,,"SBS","mc2","01",,,,24.79,25.16,0,1,0,0,,,0,1,,0,0,0,"3","C"
"SBC3714","1",1,"Pl",,,23.93,"94",30.50,,94,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15987,,,,"SBS","mc2","12a",,,,23.93,24.36,0,1,0,0,,"Unconfirmable",0,1,,0,0,0,"8","D"
"SBC3715","1",1,"Sx",,,20.67,"86",29.42,,86,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15988,,,,"SBS","mc2","01",,,,20.67,22.19,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3716","1",1,"Pl",,,23.95,"99",30.95,,99,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15989,,,,"SBS","mc2","12a",,,,23.95,24.35,0,1,0,0,,"Unconfirmable",0,1,,0,0,0,"7","D"
"SBC3716","1",2,"Sx",,,18.67,"93",28.40,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,15989,,,,"SBS","mc2","12",,,,18.67,20.09,0,1,0,0,,,0,1,,0,0,0,"7","D"
