"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"ESSFdc3/08",15.4004720878272,16.0187395275136,16.5355617769682,NA,"Pl"
"ESSFmc/06",17.6283729655188,17.8125950144314,17.996817063344,19.0266666412354,"Pl"
"ESSFmc/07",17.4179349102622,17.758810456781,18.1646262529943,15,"Pl"
"ESSFmc/08",14.3638298029428,16.3621783829035,17.996817063344,NA,"Pl"
"ESSFdc3/09",11.6234564214451,12.8193877217651,13.7590732707276,NA,"Pl"
"ESSFmc/10",14.3638298029428,14.9108738054361,15.2541903121597,NA,"Pl"
"ESSFmc/09",11.6171633623918,13.5157034224304,15.4891715697454,NA,"Pl"
"ICHvc/01",16.2572297449225,17.00454821036,17.654915053723,NA,"Pl"
"ICHvc/02",14.6057288983575,15.5345280719214,16.7114649067088,NA,"Pl"
"ICHvc/03",17.5170394937159,17.8507546845224,18.1487561948521,NA,"Pl"
"ICHvc/06",14.2731138279929,15.9857537520171,17.3456196261211,NA,"Pl"
"CWHms2/01",12.6275088410043,13.7248719957715,14.8241398646792,NA,"Pl"
"CWHms2/05",9.7691633171011,12.2991900464144,14.8241398646792,NA,"Pl"
"CWHms2/02",12.3603859026814,12.7863517694201,13.2091728993916,12,"Pl"
"CWHms2/03",12.6149265115289,13.3990961553131,14.142406495664,16,"Pl"
"CWHms2/04",14.9408197743295,15.1771561852495,15.3587425717095,NA,"Pl"
"CWHms2/06",12.7102463810019,13.9867347621504,15.2750886704471,NA,"Pl"
"CWHms2/11",12.0789038448283,12.5389268328236,12.8276302726407,NA,"Pl"
"CWHms2/10",9.7691633171011,10.2532933445954,10.7374233720897,12,"Pl"
"ESSFmcp/00",8.05208688451456,11.0742005050766,12.6592140606157,NA,"Pl"
"ESSFwcw/101",13.391935845798,14.3427891158265,14.7312974202666,NA,"Pl"
"ESSFwcw/102",12.2792756059269,12.6808141252553,13.0823526445837,NA,"Pl"
"ESSFwcw/103",12.2792756059269,12.8548161649293,13.7661132573861,NA,"Pl"
"ESSFwcw/104",12.2915231518204,13.1593250883275,14.4297074464006,NA,"Pl"
"ESSFwcw/110",11.7575151303961,13.4409261296312,14.8686576586849,NA,"Pl"
"BAFAun/00",6.85086279534734,9.4252804914394,10.7120265340237,NA,"Pl"
"BAFAunp/00",7.77457372942732,10.6925309619743,12.2229174228283,NA,"Pl"
"CMAun/00",7.2347426640559,9.95341476381928,11.312262075491,NA,"Pl"
"CMAunp/00",8.15525459922998,11.2198367377969,12.7515768843012,NA,"Pl"
"ESSFun/00",9.55241737138387,13.1376358447303,15.0179820504983,NA,"Pl"
"BWBSvk/00",10.8704049206166,14.9552864351504,16.9969928494712,NA,"Pl"
"CWHwh2/101",13.8180243925383,14.8987632950907,16.2379325841757,NA,"Pl"
"CWHwh2/110",16.5773156022923,16.6546022104744,16.7318888186564,NA,"Pl"
"CWHwh2/111",10.7008579786037,11.8977335468528,13.2308807197904,NA,"Pl"
"CWHwh2/112",13.2308807197904,13.8355557162026,14.0510139194088,NA,"Pl"
"ESSFwc2/01",15.4777511686315,16.0344422747601,16.6771573477642,15,"Pl"
"ESSFwc2/01",15.4777511686315,16.0344422747601,16.6771573477642,15,"Pl"
"ESSFwc2/01",15.4777511686315,16.0344422747601,16.6771573477642,15,"Pl"
"ESSFwc2/02",14.19179232547,14.6558711082799,15.1199498910898,12,"Pl"
"ESSFwc2/02",14.19179232547,14.6558711082799,15.1199498910898,12,"Pl"
"ESSFwc2/02",14.19179232547,14.6558711082799,15.1199498910898,12,"Pl"
"ESSFwc2/03",15.1199498910898,15.8474938836248,16.502685634774,15,"Pl"
"ESSFwc2/03",15.1199498910898,15.8474938836248,16.502685634774,15,"Pl"
"ESSFwc2/03",15.1199498910898,15.8474938836248,16.502685634774,15,"Pl"
"ESSFwc2/04",15.1199498910898,15.7532544453392,16.502685634774,15,"Pl"
"ESSFwc2/04",15.1199498910898,15.7532544453392,16.502685634774,15,"Pl"
"ESSFwc2/04",15.1199498910898,15.7532544453392,16.502685634774,15,"Pl"
"ESSFwc2/05",15.1199498910898,15.7532544453392,16.502685634774,15,"Pl"
"ESSFwc2/05",15.1199498910898,15.7532544453392,16.502685634774,15,"Pl"
"ESSFwc2/05",15.1199498910898,15.7532544453392,16.502685634774,12,"Pl"
"ESSFwc2/06",15.4777511686315,16.0774542581978,16.6771573477642,18,"Pl"
"ESSFwc2/06",15.4777511686315,16.0774542581978,16.6771573477642,18,"Pl"
"ESSFwc2/06",15.4777511686315,16.0774542581978,16.6771573477642,18,"Pl"
"ESSFwc2/07",16.6771573477642,16.8514388939201,17.0257204400759,18,"Pl"
