Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
IDFww1/06,24.09309031,24.1459722,24.1988541,NA,Fd
IGFmmz/101,14.74440137,17.00909623,19.65922166,NA,Fd
IDFww1/02,13.51253856,14.0924909,14.7601975,NA,Fd
IDFww1/03,12.79752629,13.85264161,15.25385265,NA,Fd
IDFww1/04,16.39103483,18.33860431,20.25227438,NA,Fd
IDFww1/07,22.28585591,22.77287166,23.03683677,NA,Fd
MSdmz/110,20.10218002,21.23176726,22.1990903,NA,Fd
MSdmz/111,21.78926843,22.65073477,23.35493411,NA,Fd
MSmw2/06,20.15591989,21.89875747,22.8489695,NA,Fd
MSmw2/07,21.59593089,22.34852993,22.8489695,NA,Fd
IGFmwz/101,14.79111296,17.06298257,19.72150383,NA,Fd
MHmm1/01,18.41089553,20.10253792,21.13224648,NA,Fd
MSmw2/03,13.61018794,16.20886293,21.32131354,NA,Fd
MSmw2/04,13.61018794,17.66794416,20.15591989,NA,Fd
MSmw2/05,18.8249765,20.23420616,21.54222701,NA,Fd
MSmw2/02,13.61018794,14.33045308,15.39314887,NA,Fd
MSdmz/102,13.98707395,14.72728429,15.81940769,NA,Fd
MSdmz/103,13.98707395,14.72728429,15.81940769,NA,Fd
IGFdmz/110,20.36022502,21.50431239,22.48405264,NA,Fd
IGFdmz/111,22.06897002,22.94149472,23.65473363,NA,Fd
MSdmz/101,17.45076269,19.55726651,21.91173191,NA,Fd
IGFdmz/102,12.50976903,12.76516078,13.45654304,NA,Fd
IGFdmz/103,14.16662137,14.91633354,16.02247616,NA,Fd
CWHds2/08,35.39832744,35.47602319,35.55371894,NA,Fd
CWHds2/10,35.39832744,35.47602319,35.55371894,NA,Fd
CWHds2/09,35.39832744,35.47602319,35.55371894,NA,Fd
ICHdwz/110,22.13159328,23.2074051,24.09169879,NA,Fd
ICHdwz/111,22.35531054,23.23915607,23.96164912,NA,Fd
MSmw2/01,18.8249765,19.96568263,21.32131354,NA,Fd
ICHdwz/102,14.35043048,15.10987002,16.23036462,NA,Fd
ICHdwz/103,14.35043048,15.10987002,16.23036462,NA,Fd
CWHms1/01,15.9021075,17.06963589,18.41787623,NA,Pl
CWHms1/03,15.32401541,16.33807938,17.58461681,NA,Pl
CWHms2/01,12.48237164,13.39882395,14.45712626,NA,Pl
CWHms2/03,12.0285978,12.8245881,13.80305863,16,Pl
CWHvm2/01,15.63550196,17.01223011,18.33130287,NA,Pl
CWHvm2/03,15.60296455,16.49033,17.25382329,20,Pl
CWHvm2/03,15.60296455,16.49033,17.25382329,20,Pl
ICHdw1/101,20.11354982,21.05687768,22.01832775,NA,Pl
ICHdw1/102,17.49495525,17.60938096,17.72380666,NA,Pl
ICHdw1/103,17.72380666,18.0900637,18.69713502,NA,Pl
ICHdw1/104,17.84924942,19.38949215,20.60881995,NA,Pl
CWHms1/02,14.194337,14.35204656,14.48178963,12,Pl
CWHms2/02,11.14185586,11.26565009,11.36749202,12,Pl
CWHvm2/02,15.03574725,15.57114026,16.01192098,12,Pl
CWHvm2/02,15.03574725,15.57114026,16.01192098,12,Pl
CWHms1/04,17.86432487,18.86966917,19.5617459,NA,Pl
CWHms2/04,14.02261569,14.81176148,15.35500764,NA,Pl
CWHvm2/04,17.52826961,18.25445002,18.98063044,NA,Pl
CWHvm2/05,18.35614779,18.85931326,19.19375955,NA,Pl
CWHms1/05,14.96900966,16.902331,18.68275404,NA,Pl
CWHms2/05,11.74993576,13.26749785,14.6650423,NA,Pl
CWHvm2/06,15.63550196,17.01773035,18.33130287,NA,Pl
CWHvm2/09,12.37132259,14.23229318,15.63550196,12,Pl
CWHvm2/09,12.37132259,14.23229318,15.63550196,12,Pl
ICHdw1/110,22.70059676,22.87943638,23.05827599,NA,Pl
CWHms1/06,18.55206086,18.98465941,19.52902198,NA,Pl
CWHms2/06,14.56245459,14.90202315,15.32932098,NA,Pl
CWHvm2/07,16.08471999,17.55141646,19.16165122,NA,Pl
CWHvm2/08,16.08471999,17.55141646,19.16165122,NA,Pl
ICHdw1/111,23.02706678,23.20260963,23.52248612,NA,Pl
ICHdw1/112,19.21423753,21.49219688,23.52248612,NA,Pl
ICHdw1/113,20.20499709,22.04740392,24.07011794,NA,Pl
CWHms1/10,12.6085079,13.24805161,13.88759532,12,Pl
CWHms2/10,9.897058072,10.3990684,10.90107873,12,Pl
CWHvm2/10,12.37132259,12.9988355,13.62634842,12,Pl
CWHvm2/10,12.37132259,12.9988355,13.62634842,12,Pl
CWHms1/11,15.58925752,16.17573018,16.54483378,NA,Pl
CWHms2/11,12.2367998,12.69715197,12.98688013,NA,Pl
CWHvm2/11,15.29599975,15.87143997,16.23360016,NA,Pl
CWHdm/01,19.1684718,20.57581576,22.20099073,NA,Pl
CWHdm/03,18.47163699,19.69399426,21.19657608,NA,Pl
CWHds1/01,12.48237164,13.192264,13.80305863,NA,Pl
CWHds1/03,11.14185586,11.86128115,12.80953678,16,Pl
CWHvm1/01,12.50840156,13.60978409,14.6650423,NA,Pl
CWHvm1/03,12.48237164,13.192264,13.80305863,16,Pl
CWHvm1/03,12.48237164,13.192264,13.80305863,16,Pl
CWHvmz/101,17.66448863,18.59667894,19.51655342,NA,Pl
CWHvmz/102,15.98624982,17.29306162,18.63633993,NA,Pl
CWHdm/02,17.10991757,17.30002138,17.45641426,16,Pl
CWHds1/02,11.14185586,11.26565009,11.36749202,12,Pl
CWHvm1/02,12.0285978,12.45691221,12.80953678,12,Pl
CWHvm1/02,12.0285978,12.45691221,12.80953678,12,Pl
CWHdm/04,20.15525078,22.00031975,23.3179841,NA,Pl
CWHdm/05,21.53373743,22.74558397,23.57981636,NA,Pl
CWHds1/04,11.90747734,13.66724737,14.97372793,NA,Pl
CWHds1/05,14.02261569,14.60356002,15.18450435,NA,Pl
CWHvm1/04,14.02261569,14.60356002,15.18450435,NA,Pl
CWHvm1/05,14.68491823,15.08745061,15.35500764,NA,Pl
CWHdm/06,18.04371147,20.37414569,22.52027563,NA,Pl
CWHds1/06,12.50840156,13.61418428,14.6650423,NA,Pl
CWHvm1/06,9.897058072,12.31291491,14.6650423,NA,Pl
CWHvm1/12,9.897058072,11.38583454,12.50840156,16,Pl
CWHvm1/12,9.897058072,11.38583454,12.50840156,16,Pl
CWHvmz/110,18.16652235,19.48477485,20.3729777,NA,Pl
