Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp,Diff,Mean,SD
ICHdw1/101,NA,NA,NA,NA,Lw,#VALUE!,-0.840533946,3.792588427
CWHxm2/06,18.03691106,19.64572306,20.75949694,NA,Hw,#VALUE!,,
CWHws2/01,19.14389157,19.63905715,20.14584629,NA,Py,#VALUE!,,
CWHxm1/12,18.91393392,19.62548194,20.07330321,NA,Pl,#VALUE!,,
CWHvmz/110,18.53804286,19.62330762,20.67594325,NA,Cw,#VALUE!,,
IGFmwz/110,18.41799504,19.61719225,20.30881583,NA,Py,#VALUE!,,
CWHdsz/110,15.9543418,19.61522171,22.71224749,NA,Cw,#VALUE!,,
CWFwmz/110,18.2372343,19.6067267,21.26753751,NA,Bl,#VALUE!,,
CDFmm/07,19.13264253,19.60163806,19.99857185,NA,Py,#VALUE!,,
CDFmm/09,19.13264253,19.60163806,19.99857185,NA,Py,#VALUE!,,
CDFmm/08,19.13264253,19.60163806,19.99857185,NA,Py,#VALUE!,,
CDFmm/06,19.13264253,19.60163806,19.99857185,NA,Py,#VALUE!,,
IDFww1/07,17.76245509,19.59398147,20.77588762,NA,Cw,#VALUE!,,
MSdmz/110,18.87478882,19.59010455,19.98695755,NA,Py,#VALUE!,,
IDFww1/04,18.85314294,19.57147457,20.20728621,NA,Cw,#VALUE!,,
CWHdmz/102,18.42217507,19.56938234,20.57295453,NA,Lw,#VALUE!,,
CWHmhz/101,18.97612652,19.56764837,20.02014051,NA,Pl,#VALUE!,,
MSmw2/05,19.06978377,19.56303253,20.06785984,NA,Py,#VALUE!,,
IDFww/06,19.16776631,19.56035679,19.95294727,NA,Bl,#VALUE!,,
MSdmz/101,17.45076269,19.55726651,21.91173191,NA,Fd,#VALUE!,,
CWHwm/02,18.86181853,19.55199579,20.19536669,NA,Fd,#VALUE!,,
CWHxm2/03,18.18530167,19.54057002,20.60798655,NA,Lw,#VALUE!,,
CWHvm2/03,19.28214929,19.53587048,20.04291316,NA,Py,#VALUE!,,
CWHmm1/07,18.76645821,19.53506598,20.41853921,NA,Sx,#VALUE!,,
CWHwm/02,19.27566286,19.52929871,20.03617082,NA,Py,#VALUE!,,
CWHmm1/08,18.76645821,19.52668274,20.41853921,NA,Sx,#VALUE!,,
CWHmm1/10,18.76645821,19.52668274,20.41853921,NA,Sx,#VALUE!,,
CWHmm1/09,18.76645821,19.52668274,20.41853921,NA,Sx,#VALUE!,,
CWHds1/05,19.47352187,19.52630544,19.57908901,NA,Py,#VALUE!,,
ICHdwz/111,18.6203494,19.52485136,20.43011459,NA,Bl,#VALUE!,,
CWHmsy/101,18.93826055,19.52325255,19.94604057,NA,Py,#VALUE!,,
CMXwmz/102,17.86274691,19.51863549,20.86126133,NA,Lw,#VALUE!,,
ICHxw/103,18.89064556,19.51806117,20.14547679,NA,Lw,#VALUE!,,
CWFwmz/103,18.83258642,19.51666842,20.25257883,NA,Lw,#VALUE!,,
ICHdw1/110,19.28232915,19.50849789,19.73466663,NA,Bl,#VALUE!,,
CDFdmz/111,19.40724266,19.50196692,19.68656277,NA,Py,#VALUE!,,
CWHdm/12,18.79136102,19.49829781,19.94321695,NA,Pl,#VALUE!,,
CDFdmz/101,18.76034732,19.49743019,20.26395952,NA,Bl,#VALUE!,,
CWHvmz/110,18.16652235,19.48477485,20.3729777,NA,Pl,#VALUE!,,
CWFwsz/103,18.80077113,19.48369746,20.21836464,NA,Lw,#VALUE!,,
IDFww1/01,18.53473864,19.48011864,20.28704264,NA,Lw,#VALUE!,,
IDFww1/04,16.66307163,19.47682311,20.69865983,NA,Lw,#VALUE!,,
IGFmmz/111,18.57122866,19.47334453,20.37621965,NA,Bl,#VALUE!,,
ICHdw1/112,18.42232917,19.47212409,20.50101196,NA,Bl,#VALUE!,,
CWHws2/03,19.09150819,19.46064474,20.14584629,NA,Py,#VALUE!,,
ICHxw/113,17.20651605,19.46010557,22.07123595,NA,Sx,#VALUE!,,
CWHmsz/110,18.42619853,19.45358208,20.39048589,NA,Hw,#VALUE!,,
CWHxm2/14,19.13894427,19.4423796,19.74581493,NA,Sx,#VALUE!,,
CWHxm1/03,18.48356265,19.42633238,20.23102839,NA,Lw,#VALUE!,,
CWHvmz/101,18.74217181,19.42542521,19.98418364,NA,Py,#VALUE!,,
CWHxm1/04,16.61706348,19.42304595,20.64150908,NA,Lw,#VALUE!,,
CWHms2/06,18.65806757,19.42223605,20.30060655,NA,Sx,#VALUE!,,
CWHms1/03,18.86639809,19.42023456,19.96624242,NA,Lw,#VALUE!,,
CWHvmy/101,18.8371345,19.41900277,19.8395332,NA,Py,#VALUE!,,
IGFdmz/101,18.15790137,19.41869548,20.24382681,NA,Lw,#VALUE!,,
CWHdm/05,18.31150616,19.41840996,20.4130531,NA,Bl,#VALUE!,,
CWHmm2/01,18.92231568,19.4117501,19.91267354,NA,Py,#VALUE!,,
CWHmsy/103,19.09633968,19.40706731,19.9158197,NA,Lw,#VALUE!,,
CWHmm2/03,18.84073666,19.39381982,19.93908502,NA,Lw,#VALUE!,,
CWHms1/01,18.90063861,19.38951235,19.88986194,NA,Py,#VALUE!,,
ICHdw1/104,17.84924942,19.38949215,20.60881995,NA,Pl,#VALUE!,,
CWHmm1/04,18.8687856,19.38325885,19.92549692,NA,Py,#VALUE!,,
CDFmm/05,18.12762403,19.37878795,20.23638909,NA,Py,#VALUE!,,
IGFdmz/110,18.66929004,19.37681779,19.76935006,NA,Py,#VALUE!,,
CWHxm1/05,19.3192986,19.37166414,19.42402968,NA,Py,#VALUE!,,
ICHdwz/110,17.80618818,19.36560944,20.77896608,NA,Sx,#VALUE!,,
CWHvh1/06,18.67743915,19.36015164,19.97096344,NA,Sx,#VALUE!,,
CDFdmz/110,18.09043287,19.35666555,20.7729642,NA,Sx,#VALUE!,,
CWHxm2/04,16.07482217,19.35419058,22.55750886,NA,Fd,#VALUE!,,
IDFww1/05,18.72661702,19.33414274,19.94166847,NA,Sx,#VALUE!,,
CWHvm1/02,19.18874611,19.33057261,19.6142256,NA,Lw,#VALUE!,,
CWHdm/05,19.15355793,19.32643352,19.45493852,NA,Py,#VALUE!,,
IDFww1/05,18.63635768,19.32630028,20.01624289,NA,Bl,#VALUE!,,
IDFww1/05,19.26994033,19.32217208,19.37440383,NA,Py,#VALUE!,,
ICHdw1/103,18.97109794,19.31288708,19.53381731,NA,Py,#VALUE!,,
CWHxm1/12,17.50714491,19.31234569,20.47726361,NA,Cw,#VALUE!,,
CWHdm/03,13.47489021,19.30587954,24.84904009,NA,Hw,#VALUE!,,
IGFdmz/111,17.54227347,19.29572205,20.71670446,NA,Sx,#VALUE!,,
CWHvh1/04,18.80501393,19.29422124,19.66542201,NA,Py,#VALUE!,,
CWHxm1/04,18.58215566,19.2901623,19.91683503,NA,Cw,#VALUE!,,
CWHvh1/03,19.03809747,19.28860735,19.78923245,NA,Py,#VALUE!,,
IDFww/04,14.95109858,19.28591087,22.3733317,NA,Hw,#VALUE!,,
CWHxm2/13,18.89071186,19.27762776,19.66454366,NA,Bl,#VALUE!,,
CWHmhz/101,18.6869115,19.26413947,19.68131624,NA,Py,#VALUE!,,
CWHxm2/06,17.06007716,19.26347016,21.29260604,NA,Pl,#VALUE!,,
CWHmhz/110,17.51210207,19.26253485,20.68107327,NA,Sx,#VALUE!,,
CWHds1/03,18.32365982,19.25827357,20.0560081,NA,Lw,#VALUE!,,
CWHds1/04,16.47330789,19.25501558,20.46293768,NA,Lw,#VALUE!,,
CWHxm1/05,18.64396725,19.24881167,19.85365609,NA,Sx,#VALUE!,,
CWHmm2/03,18.8705386,19.23540267,19.91267354,NA,Py,#VALUE!,,
IGFmmz/110,17.36134526,19.23320545,21.25829137,NA,Cw,#VALUE!,,
CDFmm/12,19.13264253,19.22935627,19.32607002,NA,Py,#VALUE!,,
CWFwsz/110,18.05270109,19.22811398,19.90602022,NA,Py,#VALUE!,,
ICHxw/111,18.70955834,19.22461894,19.61768564,NA,Py,#VALUE!,,
CWHms1/03,18.84892085,19.21336694,19.88986194,NA,Py,#VALUE!,,
MSdmz/110,18.11918262,19.18798677,20.69997137,NA,Pl,#VALUE!,,
CWHvm2/02,18.9939621,19.18655468,19.48189139,NA,Py,#VALUE!,,
MSdmz/101,18.68064024,19.17523313,19.87919126,NA,Py,#VALUE!,,
IGFmmz/110,18.46999457,19.16996942,19.5583114,NA,Py,#VALUE!,,
CWHvmz/102,18.69088766,19.16560034,19.98418364,NA,Py,#VALUE!,,
CWHvh1/08,19.16425238,19.16425238,19.16425238,NA,Sx,#VALUE!,,
CWHvh1/09,19.16425238,19.16425238,19.16425238,NA,Sx,#VALUE!,,
CWHvh1/10,19.16425238,19.16425238,19.16425238,NA,Sx,#VALUE!,,
CWHxm2/01,18.12352234,19.15423593,20.04106661,NA,Pl,#VALUE!,,
CMXwmz/102,16.77774724,19.1528532,21.82896524,NA,Pl,#VALUE!,,
ICHxw/101,18.33228638,19.15242757,19.90459464,NA,Bl,#VALUE!,,
CWHms2/01,18.64398432,19.12621958,19.61977485,NA,Py,#VALUE!,,
CWHws2/03,18.57843385,19.12381693,19.66149089,NA,Lw,#VALUE!,,
CWHvh1/02,18.97959913,19.11987979,19.40044112,NA,Lw,#VALUE!,,
CWHxm1/05,18.43618265,19.11871451,19.80124637,NA,Bl,#VALUE!,,
CWHxm2/08,18.7321223,19.11376884,19.66454366,NA,Bl,#VALUE!,,
CWHxm2/09,18.7321223,19.11376884,19.66454366,NA,Bl,#VALUE!,,
CWHxm2/07,18.7321223,19.11376884,19.66454366,NA,Bl,#VALUE!,,
CWHxm2/10,18.7321223,19.11376884,19.66454366,NA,Bl,#VALUE!,,
IGFmwz/102,18.69075907,19.10879356,19.58106815,NA,Bl,#VALUE!,,
CWHvm1/03,18.85923424,19.10739058,19.6033123,NA,Py,#VALUE!,,
ICHxw/110,18.80494323,19.10181853,19.25025618,NA,Sx,#VALUE!,,
IGFmwz/102,17.0178467,19.09380217,22.85084135,NA,Cw,#VALUE!,,
CWHdmz/101,18.01018903,19.07865015,21.0285713,NA,Hw,#VALUE!,,
IDFww/02,18.19691073,19.07758271,20.34660698,NA,Cw,#VALUE!,,
IGFmwz/103,18.40186995,19.07030644,19.78938599,NA,Lw,#VALUE!,,
IGFmwz/110,17.1674882,19.06905785,21.22483138,NA,Sx,#VALUE!,,
CWHvmz/111,17.98609869,19.06792182,20.019454,NA,Hw,#VALUE!,,
CWHmm1/01,18.58637459,19.06711974,19.55914994,NA,Py,#VALUE!,,
CWHvmz/102,16.68131382,19.06500028,21.77528587,NA,Fd,#VALUE!,,
CWHvmy/102,17.94416945,19.0616098,20.039142,NA,Lw,#VALUE!,,
CWFwmz/110,17.81257702,19.05936129,20.45390663,NA,Sx,#VALUE!,,
CWHds2/12,18.3551997,19.04572796,19.4803202,NA,Pl,#VALUE!,,
IDFww/07,18.3551997,19.04572796,19.4803202,NA,Pl,#VALUE!,,
MSmw2/04,17.4320053,19.02879456,19.75433442,NA,Lw,#VALUE!,,
ICHdwz/102,18.35718688,19.02400029,19.74133378,NA,Lw,#VALUE!,,
ICHdwz/103,18.35718688,19.02400029,19.74133378,NA,Lw,#VALUE!,,
CWHdsz/101,18.52759644,19.01813731,19.71632817,NA,Py,#VALUE!,,
IGFdmz/110,17.0547321,19.01583405,21.86380506,NA,Hw,#VALUE!,,
CWHds2/01,18.76642428,19.01335939,19.50684058,NA,Py,#VALUE!,,
IGFmmz/103,18.34508645,19.01146031,19.72832096,NA,Lw,#VALUE!,,
CDFmm/04,18.16140393,19.00583017,19.75937708,NA,Bl,#VALUE!,,
CWHms1/06,18.55206086,18.98465941,19.52902198,NA,Pl,#VALUE!,,
CWHms1/07,18.55206086,18.98465941,19.52902198,NA,Pl,#VALUE!,,
CWHms1/09,18.55206086,18.98465941,19.52902198,NA,Pl,#VALUE!,,
CWHms1/08,18.55206086,18.98465941,19.52902198,NA,Pl,#VALUE!,,
CWHmm1/05,17.80879473,18.98423864,20.06783999,NA,Sx,#VALUE!,,
CWHdmz/101,17.75839507,18.98259787,21.04796753,NA,Cw,#VALUE!,,
CWHds1/05,18.38572249,18.98218898,19.57865546,NA,Sx,#VALUE!,,
CWHvmy/110,17.2548908,18.97961387,20.37731732,NA,Sx,#VALUE!,,
CWHvmy/111,17.2548908,18.97961387,20.37731732,NA,Sx,#VALUE!,,
ICHdw1/113,16.77732476,18.9747018,21.52070137,NA,Sx,#VALUE!,,
CWHdmz/101,18.39940062,18.96774755,19.37850577,NA,Py,#VALUE!,,
CWFwsz/101,18.57200378,18.95578855,19.5919121,NA,Pl,#VALUE!,,
CWHms2/03,18.59296885,18.95246607,19.61977485,NA,Py,#VALUE!,,
CWHxm2/14,18.7321223,18.94990993,19.16769756,NA,Bl,#VALUE!,,
IDFww1/04,18.04750818,18.94718346,19.81470287,NA,Bl,#VALUE!,,
CWHvh1/02,18.75355783,18.94371279,19.23531146,NA,Py,#VALUE!,,
CDFmm/13,18.72569449,18.94367285,19.16165122,NA,Pl,#VALUE!,,
CWHds2/03,18.02138504,18.94058102,19.72515578,NA,Lw,#VALUE!,,
CWHds2/04,16.20155729,18.93737677,20.12537247,NA,Lw,#VALUE!,,
ICHdwz/110,18.232921,18.93417215,19.43832834,NA,Py,#VALUE!,,
CWHdm/04,18.42318238,18.92550589,19.45493852,NA,Py,#VALUE!,,
CWHms1/06,18.17518178,18.91957296,19.77521053,NA,Sx,#VALUE!,,
CWHms1/07,18.17518178,18.91957296,19.77521053,NA,Sx,#VALUE!,,
CWHms1/09,18.17518178,18.91957296,19.77521053,NA,Sx,#VALUE!,,
CWHms1/08,18.17518178,18.91957296,19.77521053,NA,Sx,#VALUE!,,
CWHws2/10,18.54711303,18.91428505,19.28145708,NA,Sx,#VALUE!,,
CWHxm1/02,18.48356265,18.91420931,19.74445885,NA,Lw,#VALUE!,,
CWFwmz/103,18.44359882,18.91413195,19.71096538,NA,Pl,#VALUE!,,
MSdmz/111,17.1904192,18.90869797,20.30117901,NA,Sx,#VALUE!,,
CDFmm/02,18.47359643,18.90401089,19.73381276,NA,Lw,#VALUE!,,
CWHmm1/03,18.53551675,18.89390314,19.55914994,NA,Py,#VALUE!,,
CWHdmz/111,17.17938027,18.89071232,20.16172223,NA,Sx,#VALUE!,,
CWHvm2/05,18.21592106,18.88176378,19.47748247,NA,Sx,#VALUE!,,
CWHxm1/06,17.55364416,18.88163709,19.95790544,NA,Bl,#VALUE!,,
CWHdm/02,18.45168833,18.88159235,19.71041015,NA,Lw,#VALUE!,,
CWHmsy/103,18.65521305,18.88093663,19.13444034,NA,Py,#VALUE!,,
CWHmm2/08,18.13439717,18.87711796,19.73083549,NA,Sx,#VALUE!,,
ICHxw/102,18.85897128,18.87480842,18.89064556,NA,Lw,#VALUE!,,
ICHxw/110,18.70955834,18.8746688,18.95722404,NA,Py,#VALUE!,,
CWHms2/04,17.70593534,18.87459016,19.95193289,NA,Sx,#VALUE!,,
IGFmmz/102,18.46161157,18.87452099,19.34100552,NA,Bl,#VALUE!,,
CWHmm2/08,18.44238944,18.87243066,19.41357521,NA,Pl,#VALUE!,,
CWHms1/04,17.86432487,18.86966917,19.5617459,NA,Pl,#VALUE!,,
CWHxm2/01,18.61631755,18.8612775,19.35081149,NA,Py,#VALUE!,,
CWHvmy/101,18.29093109,18.8610941,19.29724753,NA,Pl,#VALUE!,,
CDFmm/03,18.16140393,18.86091367,19.56042341,NA,Bl,#VALUE!,,
IDFww/05,18.26684792,18.85945789,19.45206787,NA,Sx,#VALUE!,,
CWHvm2/05,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
CWHvh1/06,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
CDFmm/07,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
CDFmm/09,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
CDFmm/08,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
CDFmm/06,18.35614779,18.85931326,19.19375955,NA,Pl,#VALUE!,,
ICHxw/103,18.77845215,18.84490573,18.91135932,NA,Pl,#VALUE!,,
ICHdw1/101,15.74225098,18.84451611,21.8994427,NA,Cw,#VALUE!,,
CWHvm2/02,18.69422632,18.83239775,19.10874062,NA,Lw,#VALUE!,,
MSmw2/04,17.2378535,18.82986326,20.06785984,NA,Py,#VALUE!,,
CWHmsz/110,17.55541822,18.82932598,19.68765056,NA,Pl,#VALUE!,,
IGFmwz/110,16.68556757,18.82679505,20.62913148,NA,Bl,#VALUE!,,
ICHxw/112,16.62388601,18.82482385,21.17968607,NA,Sx,#VALUE!,,
CWHvm1/09,15.85111683,18.81897155,20.33263089,NA,Sx,#VALUE!,,
MHmm1/02,18.26550344,18.80170022,19.33031774,NA,Lw,#VALUE!,,
CWFwsz/103,18.33220037,18.79989151,19.5919121,NA,Pl,#VALUE!,,
CWHmsy/110,17.08174315,18.78915913,20.17283705,NA,Sx,#VALUE!,,
CWHmsy/111,17.08174315,18.78915913,20.17283705,NA,Sx,#VALUE!,,
IGFdmz/103,18.12745569,18.78592425,19.49428067,NA,Lw,#VALUE!,,
CWHdsz/101,17.74987108,18.78577757,19.86017109,NA,Pl,#VALUE!,,
IGFmmz/102,16.7359156,18.77747914,22.47227624,NA,Cw,#VALUE!,,
CDFmm/12,18.35614779,18.77495367,19.19375955,NA,Pl,#VALUE!,,
CWHxm2/15,18.68310225,18.76956765,18.85603305,NA,Pl,#VALUE!,,
CWHvm1/11,18.52298809,18.76651011,19.01003213,NA,Cw,#VALUE!,,
CWHmhz/102,18.10821305,18.76598263,19.47358711,NA,Lw,#VALUE!,,
CWHvm1/02,18.57736786,18.76573631,19.05459541,NA,Py,#VALUE!,,
CWHmm2/05,17.75871904,18.7581202,19.44610568,NA,Pl,#VALUE!,,
CWHxm2/04,17.00280306,18.75489121,20.25058256,NA,Cw,#VALUE!,,
ICHdwz/101,18.26904275,18.7527381,19.44118566,NA,Py,#VALUE!,,
ICHdwz/110,17.65428318,18.75181604,20.0009878,NA,Bl,#VALUE!,,
CWHxm2/05,18.16227261,18.75148997,19.34070733,NA,Sx,#VALUE!,,
CWHmsz/102,17.65192986,18.75117152,19.71278359,NA,Lw,#VALUE!,,
CWHds1/02,18.32365982,18.75058092,19.5736479,NA,Lw,#VALUE!,,
CWHxm1/04,17.85365804,18.74366982,19.60187111,NA,Bl,#VALUE!,,
CWHds1/01,18.48961601,18.73290878,19.21911103,NA,Py,#VALUE!,,
CWHdsz/102,18.07191174,18.7283627,19.43454866,NA,Lw,#VALUE!,,
CWHvh1/08,18.72569449,18.72569449,18.72569449,NA,Pl,#VALUE!,,
CWHvh1/09,18.72569449,18.72569449,18.72569449,NA,Pl,#VALUE!,,
CWHvh1/10,18.72569449,18.72569449,18.72569449,NA,Pl,#VALUE!,,
CWHdm/04,17.73292093,18.72509504,19.6673385,NA,Bl,#VALUE!,,
CWHvmz/110,17.01973444,18.72095231,20.09960732,NA,Sx,#VALUE!,,
CWHvmz/111,17.15519935,18.7095197,19.5841251,NA,Pl,#VALUE!,,
CWFwmz/110,18.02356622,18.70662237,19.08557793,NA,Py,#VALUE!,,
CWHdm/06,17.02757549,18.70630803,19.89770111,NA,Bl,#VALUE!,,
CWFwsz/101,17.98340487,18.68996213,19.42474636,NA,Bl,#VALUE!,,
IDFww/03,18.25005376,18.67525992,19.49502064,NA,Lw,#VALUE!,,
ICHxw/102,18.53598306,18.65721761,18.77845215,NA,Pl,#VALUE!,,
CMXwmz/110,17.50524665,18.64501473,19.30236323,NA,Py,#VALUE!,,
ICHxw/101,17.8520939,18.63576444,19.25025618,NA,Sx,#VALUE!,,
CWHmsz/110,17.60280139,18.6333147,19.63284503,NA,Cw,#VALUE!,,
CWHmhz/103,18.40762062,18.63034838,18.88048759,NA,Py,#VALUE!,,
CWHws2/06,18.20306823,18.62752894,19.16165122,NA,Pl,#VALUE!,,
CWHwm/03,17.52826961,18.62438805,19.16165122,NA,Pl,#VALUE!,,
MSmw2/03,17.4320053,18.61966925,20.04198672,NA,Lw,#VALUE!,,
CWHdm/01,18.14744076,18.61683269,19.09724315,NA,Py,#VALUE!,,
CWFwmz/103,18.02103131,18.61138205,19.54759696,NA,Bl,#VALUE!,,
CWHxm2/02,18.18530167,18.60899918,19.42585135,NA,Lw,#VALUE!,,
CWHvmz/101,17.66448863,18.59667894,19.51655342,NA,Pl,#VALUE!,,
CWFwmz/101,17.55593169,18.59012713,19.54759696,NA,Bl,#VALUE!,,
CWHxm1/01,18.34318492,18.58455089,19.0669026,NA,Py,#VALUE!,,
CWHvh1/05,17.41842474,18.56810284,19.62795158,NA,Sx,#VALUE!,,
CWHds2/07,18.18936252,18.56191352,18.93446452,NA,Bl,#VALUE!,,
CWHds2/08,18.18936252,18.56191352,18.93446452,NA,Bl,#VALUE!,,
CWHds2/10,18.18936252,18.56191352,18.93446452,NA,Bl,#VALUE!,,
CWHds2/09,18.18936252,18.56191352,18.93446452,NA,Bl,#VALUE!,,
ICHxw/101,17.99940428,18.55539555,18.95722404,NA,Py,#VALUE!,,
CWHvmz/111,17.12800933,18.55364198,19.82272917,NA,Cw,#VALUE!,,
MSdmz/102,17.90305091,18.55336811,19.25295559,NA,Lw,#VALUE!,,
MSdmz/103,17.90305091,18.55336811,19.25295559,NA,Lw,#VALUE!,,
IGFdmz/111,17.68777409,18.54697527,19.4068996,NA,Bl,#VALUE!,,
ICHxw/103,18.19146171,18.53455078,18.87763986,NA,Bl,#VALUE!,,
CWHmm1/01,17.26496426,18.53255321,19.99634167,NA,Pl,#VALUE!,,
CDFdmz/110,17.85367589,18.53029354,18.90567706,NA,Py,#VALUE!,,
IDFww1/01,17.40071092,18.52426805,20.00519927,NA,Pl,#VALUE!,,
CWHdsz/110,16.67330614,18.52013735,20.61385493,NA,Sx,#VALUE!,,
CWHvh1/05,17.52826961,18.51470185,19.19375955,NA,Pl,#VALUE!,,
CWHws2/04,17.52826961,18.51470185,19.19375955,NA,Pl,#VALUE!,,
IGFmwz/101,17.15701585,18.50069786,19.94976909,NA,Pl,#VALUE!,,
CWHxm2/15,18.2567954,18.49681778,18.73684016,NA,Cw,#VALUE!,,
CWFwsz/103,17.90777471,18.49441528,19.42474636,NA,Bl,#VALUE!,,
CDFdmz/102,15.84739608,18.48302969,20.45208755,NA,Lw,#VALUE!,,
CWHmsy/102,17.83373976,18.48153927,19.17841831,NA,Lw,#VALUE!,,
CMXdmz/110,17.35168049,18.48144986,19.13303172,NA,Py,#VALUE!,,
CWHds2/05,17.89754551,18.47817464,19.05880377,NA,Sx,#VALUE!,,
CWHmsz/110,16.79667529,18.47559715,19.83618363,NA,Sx,#VALUE!,,
CWHds1/05,17.81072226,18.47009875,19.12947524,NA,Bl,#VALUE!,,
CWHmhz/110,17.60966012,18.46506684,19.32119351,NA,Bl,#VALUE!,,
CWHdm/03,18.09778397,18.44770675,19.09724315,NA,Py,#VALUE!,,
CWHds2/02,18.02138504,18.44126347,19.2507528,NA,Lw,#VALUE!,,
CWHxm2/12,17.76696937,18.43536822,18.85603305,NA,Pl,#VALUE!,,
IDFww1/07,18.31884055,18.4349043,18.57166305,NA,Bl,#VALUE!,,
CDFmm/05,16.91168421,18.41118236,19.9157049,NA,Bl,#VALUE!,,
BGdwz/Gg,11.10952039,18.40667829,30.28803562,NA,Pl,#VALUE!,,
CWHxm1/01,18.07457563,18.40658889,18.68075969,NA,Cw,#VALUE!,,
CWHwm/03,16.99945622,18.39981598,19.49059824,NA,Sx,#VALUE!,,
CWHdm/04,16.8158125,18.39599141,19.79883869,NA,Sx,#VALUE!,,
CWHms1/04,17.24769149,18.38610059,19.43556082,NA,Sx,#VALUE!,,
CWHmsy/101,17.82967611,18.38546093,18.81061557,NA,Pl,#VALUE!,,
CWHmm1/02,17.96643136,18.38502943,19.19205033,NA,Lw,#VALUE!,,
IDFww1/03,17.06728772,18.37542593,19.79912591,NA,Lw,#VALUE!,,
IDFww1/03,16.96074779,18.35884253,19.65112614,NA,Bl,#VALUE!,,
MHmm1/05,17.9792831,18.35769824,18.73611338,NA,Sx,#VALUE!,,
ICHdw1/112,16.20922758,18.35526625,20.65138988,NA,Sx,#VALUE!,,
CWHdmz/102,17.00657949,18.35460578,20.03351992,NA,Pl,#VALUE!,,
CWHmm1/06,16.25189722,18.35090981,20.28392028,NA,Pl,#VALUE!,,
CWHmm2/05,17.20898814,18.34484268,19.39194795,NA,Sx,#VALUE!,,
IDFww1/04,16.39103483,18.33860431,20.25227438,NA,Fd,#VALUE!,,
ICHxw/104,17.64743283,18.33516589,18.87763986,NA,Bl,#VALUE!,,
CWHxm1/03,17.22152269,18.33350971,19.79919066,NA,Pl,#VALUE!,,
IDFww/02,18.07811107,18.3301784,18.47694669,NA,Bl,#VALUE!,,
CWHms2/02,17.90274175,18.31985592,19.124016,NA,Lw,#VALUE!,,
CDFmm/04,15.99610498,18.31903851,19.43369402,NA,Py,#VALUE!,,
CWHvm1/04,17.73386657,18.30918566,18.88450474,NA,Sx,#VALUE!,,
CWHxm1/15,18.12801668,18.30413717,18.48025767,NA,Hw,#VALUE!,,
CWHxm1/04,16.34472463,18.28679157,20.19505488,NA,Fd,#VALUE!,,
IGFmmz/101,16.95559259,18.28349978,19.71555893,NA,Pl,#VALUE!,,
IGFmmz/110,17.08244292,18.27812174,19.61550493,NA,Sx,#VALUE!,,
CDFmm/14,18.09585104,18.27165904,18.44746703,NA,Hw,#VALUE!,,
CWHxm1/01,18.15797163,18.25514815,18.39827014,NA,Hw,#VALUE!,,
CWHvm2/04,17.52826961,18.25445002,18.98063044,NA,Pl,#VALUE!,,
CWHds1/06,16.95812451,18.24106435,19.28081954,NA,Bl,#VALUE!,,
BGdwz/Gg,8.886813204,18.23864846,24.4877325,NA,Lw,#VALUE!,,
CDFmm/03,16.60810367,18.23731218,19.8665207,NA,Lw,#VALUE!,,
CWHxm1/12,18.12207601,18.2368931,18.37218291,NA,Bl,#VALUE!,,
CWHvm2/10,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
CWHmm2/09,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
CWHmm1/11,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
CWHvh1/12,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
CWHwm/10,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
CWHws2/10,17.65240045,18.21373101,18.77506157,NA,Hw,#VALUE!,,
MSdmz/110,16.32722956,18.20467692,20.93116223,NA,Hw,#VALUE!,,
CWHws2/02,17.39642349,18.2022337,18.72284505,NA,Sx,#VALUE!,,
CDFmm/11,18.08375729,18.1983316,18.33333535,NA,Bl,#VALUE!,,
CWHmm1/08,17.80350472,18.19651731,18.68970266,NA,Bl,#VALUE!,,
CWHmm1/10,17.80350472,18.19651731,18.68970266,NA,Bl,#VALUE!,,
CWHmm1/09,17.80350472,18.19651731,18.68970266,NA,Bl,#VALUE!,,
MSmw2/06,14.95380782,18.18474026,19.54245426,NA,Hw,#VALUE!,,
IDFww/05,17.52281192,18.17152959,18.82024725,NA,Bl,#VALUE!,,
CWHxm1/15,18.12207601,18.16924819,18.21642038,NA,Bl,#VALUE!,,
CWHmm1/07,17.80350472,18.1662317,18.68970266,NA,Bl,#VALUE!,,
ICHxw/102,18.11495654,18.15320912,18.19146171,NA,Bl,#VALUE!,,
CWHmm2/04,16.62189097,18.14350613,19.23017449,NA,Pl,#VALUE!,,
CDFmm/04,14.85838317,18.14215429,19.8365162,NA,Sx,#VALUE!,,
CDFmm/14,18.08375729,18.13082973,18.17790218,NA,Bl,#VALUE!,,
CWHdm/12,17.99952369,18.11356432,18.24793922,NA,Bl,#VALUE!,,
