Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp
CWFwsz/103,39.29833424,39.29833424,39.29833424,NA,Ss
CWFwsz/110,22.62433014,24.43054591,26.11938733,NA,Pl
CWFwsz/110,18.26809932,20.29157898,22.58555959,NA,Sx
CWFwsz/110,18.12261892,20.44826051,22.4058239,NA,Bl
CWFwsz/110,19.70837784,24.23065807,28.05641002,NA,Cw
CWFwsz/110,19.23756751,22.78687456,25.28591773,NA,Hw
CWFwsz/110,21.27672179,23.28115322,24.694089,NA,Fd
CWFwsz/110,18.09206158,19.19361858,19.90602022,NA,Py
CWFwsz/110,30.05942321,33.75341394,37.94630385,NA,Ba
CWFwsz/110,27.52084668,34.13514922,39.29833424,NA,Ss
CWHdm/01,19.73674033,21.16050686,22.81650644,NA,Pl
CWHdm/01,16.00074118,17.78026461,19.68224335,NA,Sx
CWHdm/01,16.03211046,17.37832011,18.83978607,NA,Bl
CWHdm/01,22.37266788,24.8506142,27.22199364,27.58333344,Cw
CWHdm/01,24.52448852,26.50944302,28.69321434,30.33846136,Hw
CWHdm/01,33.43067096,35.84050841,38.11838827,34.06666676,Fd
CWHdm/01,18.27303191,18.62079228,19.00553088,NA,Py
CWHdm/01,25.38698795,28.42153461,30.96454102,NA,Ba
CWHdm/01,27.90233611,32.02438458,36.29259153,NA,Ss
CWHdm/02,17.60517948,17.76597127,17.87578278,16,Pl
CWHdm/02,13.82347484,14.46378445,14.87747052,NA,Sx
CWHdm/02,16.66510393,16.92244493,17.36674495,NA,Bl
CWHdm/02,16.81843224,17.32265766,18.32921676,NA,Cw
CWHdm/02,-12.14927423,-10.00037073,-6.903207938,NA,Hw
CWHdm/02,24.42757036,24.87765884,25.31167034,16,Fd
CWHdm/02,16.23719693,16.44868023,16.69332136,NA,Py
CWHdm/02,-127.2764599,-110.1074398,-94.13899867,NA,Ba
CWHdm/02,36.29259153,36.29259153,36.29259153,NA,Ss
CWHdm/03,19.0172554,20.23709643,21.74099538,NA,Pl
CWHdm/03,15.16687455,16.77901223,18.55797942,NA,Sx
CWHdm/03,15.76084237,16.59606441,17.68207344,NA,Bl
CWHdm/03,18.10054212,20.68598298,23.12300111,20,Cw
CWHdm/03,13.47489021,19.30587954,24.84904009,NA,Hw
CWHdm/03,29.23783322,32.38321379,35.69406117,24,Fd
CWHdm/03,18.08604762,18.39406603,19.00553088,NA,Py
CWHdm/03,-12.84938244,9.883561214,27.47449993,NA,Ba
CWHdm/03,31.78141125,35.54072815,36.29259153,NA,Ss
CWHdm/04,20.60766829,22.54711089,23.92437805,NA,Pl
CWHdm/04,17.18206975,18.79666578,20.23006781,NA,Sx
CWHdm/04,17.73292093,18.72509504,19.6673385,NA,Bl
CWHdm/04,23.28319761,25.46191522,27.39446081,24,Cw
CWHdm/04,21.06914171,27.17777472,31.52857921,NA,Hw
CWHdm/04,33.16669087,35.79867255,38.42438516,28,Fd
CWHdm/04,18.22898303,18.7636553,19.34016861,NA,Py
CWHdm/04,6.626937073,20.01645751,30.43083408,NA,Ba
CWHdm/04,29.4620909,30.15526813,30.79090422,NA,Ss
CWHdm/05,22.05328441,23.3437491,24.23920626,NA,Pl
CWHdm/05,18.9974441,20.25134311,21.40726952,NA,Sx
CWHdm/05,18.31150616,19.41840996,20.4130531,NA,Bl
CWHdm/05,26.51699014,28.5666061,30.30836433,28,Cw
CWHdm/05,28.715412,31.06710258,32.4740852,NA,Hw
CWHdm/05,37.92913906,39.27657891,40.52486798,39.75636361,Fd
CWHdm/05,19.17247601,19.28052507,19.37269908,NA,Py
CWHdm/05,30.34573407,31.33564343,32.88646762,NA,Ba
CWHdm/05,29.4620909,31.49379954,33.51597405,NA,Ss
CWHdm/06,18.54814427,20.96294629,23.17371543,NA,Pl
CWHdm/06,16.12180358,17.9840721,20.02275074,NA,Sx
CWHdm/06,17.02757549,18.70630803,19.89770111,NA,Bl
CWHdm/06,24.68684374,27.41714639,28.96624411,32,Cw
CWHdm/06,25.72713491,28.02188057,29.61052347,32,Hw
CWHdm/06,37.11020031,38.35289862,38.91929459,36,Fd
CWHdm/06,20.01880015,20.21855926,20.25851108,NA,Py
CWHdm/06,27.84963549,28.80061846,29.89824988,NA,Ba
CWHdm/06,25.41590799,28.82788933,36.29259153,NA,Ss
CWHdm/07,23.02753468,23.56594014,24.24639009,NA,Pl
CWHdm/07,20.0190269,20.83893546,21.78137618,NA,Sx
CWHdm/07,19.86234104,20.26701456,20.85102085,NA,Bl
CWHdm/07,29.86564393,30.94733661,31.84923429,30.76363616,Cw
CWHdm/07,30.64964419,31.50285953,32.32601121,33.86272777,Hw
CWHdm/07,38.79792615,39.7170997,40.26349727,40.96444405,Fd
CWHdm/07,19.97916774,20.12819472,20.25851108,NA,Py
CWHdm/07,33.66840511,34.85571572,35.98929414,NA,Ba
CWHdm/07,34.16669108,34.77894252,35.68014605,NA,Ss
CWHdm/08,23.02753468,23.56594014,24.24639009,NA,Pl
CWHdm/08,20.0190269,20.83893546,21.78137618,NA,Sx
