"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"CWHms1/08",18.7843606720169,19.2235567299419,19.7786234061057,NA,"Pl"
"CWHms1/09",18.7843606720169,19.2235567299419,19.7786234061057,NA,"Pl"
"CWHms1/10",12.7704356288906,13.4097871041345,14.0491385793784,12,"Pl"
"CWHms1/11",15.7532722837833,16.3424109770007,16.7081789647657,NA,"Pl"
"CWHms2/01",12.4900731131959,13.3910804568681,14.4390526897475,NA,"Pl"
"CWHms2/02",11.1411497094197,11.2429041643196,11.3123965839629,12,"Pl"
"CWHms2/03",12.0347588461362,12.806715278795,13.7584331205846,16,"Pl"
"CWHms2/04",13.9560601192578,14.7727095794731,15.3393849886907,NA,"Pl"
"CWHms2/05",11.737889546915,13.2660574830322,14.6651065555227,NA,"Pl"
"CWHms2/06",14.5725984575019,14.9133195450071,15.3439311548515,NA,"Pl"
"CWHms2/10",9.90709419375814,10.4030925662671,10.899090938776,12,"Pl"
"CWHms2/11",12.2211298745585,12.6781739955663,12.9619307923705,NA,"Pl"
"CWHmsy/101",18.130030812318,18.6452092300166,19.0375908483705,NA,"Pl"
"CWHmsy/102",15.1977454909139,15.5463509457785,16.1757547277028,NA,"Pl"
"CWHmsy/103",16.4167259895504,17.1680872095204,17.7896566293088,NA,"Pl"
"CWHmsy/110",18.6577453463382,20.007775449994,20.9307985803634,NA,"Pl"
"CWHmsy/111",18.6577453463382,20.007775449994,20.9307985803634,NA,"Pl"
"CWHmsz/101",17.2850653836198,17.7762334751875,18.1503278161618,NA,"Pl"
"CWHmsz/102",14.4894417010907,15.5948770401022,16.9605546274543,NA,"Pl"
"CWHmsz/110",17.7881853351991,19.0752961433998,19.9553009996623,NA,"Pl"
"CWHvh1/01",15.6242359711891,17.0175411041212,18.3313831944034,16,"Pl"
"CWHvh1/02",15.0434485576702,15.5420994256237,15.9315017820054,12,"Pl"
"CWHvh1/03",15.6125913914948,16.4746887713638,17.1980414007308,12,"Pl"
"CWHvh1/04",15.8283926185674,17.0030123708066,18.0488158621844,NA,"Pl"
"CWHvh1/05",17.4450751490722,18.4658869743413,19.1742312358634,NA,"Pl"
"CWHvh1/06",18.3190526254361,18.8503268571515,19.1799139435643,NA,"Pl"
"CWHvh1/07",16.0643266497121,17.5436909268704,19.1799139435643,NA,"Pl"
"CWHvh1/08",18.728109623742,18.728109623742,18.728109623742,NA,"Pl"
"CWHvh1/09",18.728109623742,18.728109623742,18.728109623742,NA,"Pl"
"CWHvh1/10",18.728109623742,18.728109623742,18.728109623742,NA,"Pl"
"CWHvh1/11",12.3838677421977,15.3894611785382,18.3313831944034,NA,"Pl"
"CWHvh1/12",12.3838677421977,13.0038657078338,13.62386367347,8,"Pl"
"CWHvh1/13",15.2764123431982,15.8477174944578,16.2024134904632,NA,"Pl"
"CWHvh1/18",16.0643266497121,16.1333700700876,16.2024134904632,NA,"Pl"
"CWHvm1/01",12.4993887769513,13.6082213899711,14.6651065555227,NA,"Pl"
"CWHvm1/02",12.0347588461362,12.433679540499,12.7452014256043,12,"Pl"
"CWHvm1/02",12.0347588461362,12.433679540499,12.7452014256043,12,"Pl"
"CWHvm1/03",12.4900731131959,13.179751017091,13.7584331205846,16,"Pl"
"CWHvm1/03",12.4900731131959,13.179751017091,13.7584331205846,16,"Pl"
"CWHvm1/04",13.9560601192578,14.5481056144263,15.1401511095948,NA,"Pl"
"CWHvm1/05",14.6552421003489,15.0802614857212,15.3439311548515,NA,"Pl"
"CWHvm1/06",9.90709419375814,12.3115689428306,14.6651065555227,NA,"Pl"
"CWHvm1/07",12.8514613197697,14.0349527414963,15.3439311548515,NA,"Pl"
"CWHvm1/08",12.8514613197697,14.0349527414963,15.3439311548515,NA,"Pl"
"CWHvm1/09",12.8514613197697,14.5576071136087,15.3439311548515,NA,"Pl"
"CWHvm1/10",12.8514613197697,14.0349527414963,15.3439311548515,NA,"Pl"
"CWHvm1/11",12.8514613197697,12.9066960560701,12.9619307923705,NA,"Pl"
"CWHvm1/12",9.90709419375814,11.381675946011,12.4993887769513,16,"Pl"
"CWHvm1/12",9.90709419375814,11.381675946011,12.4993887769513,16,"Pl"
"CWHvm1/13",9.90709419375814,10.4030925662671,10.899090938776,12,"Pl"
"CWHvm1/13",9.90709419375814,10.4030925662671,10.899090938776,12,"Pl"
"CWHvm1/14",12.2211298745585,12.6781739955663,12.9619307923705,NA,"Pl"
"CWHvm2/01",15.6242359711891,17.0102767374639,18.3313831944034,NA,"Pl"
"CWHvm2/02",15.0434485576702,15.5420994256237,15.9315017820054,12,"Pl"
"CWHvm2/02",15.0434485576702,15.5420994256237,15.9315017820054,12,"Pl"
"CWHvm2/03",15.6125913914948,16.4746887713638,17.1980414007308,20,"Pl"
"CWHvm2/03",15.6125913914948,16.4746887713638,17.1980414007308,20,"Pl"
"CWHvm2/04",17.4450751490722,18.1851320180329,18.9251888869935,NA,"Pl"
"CWHvm2/05",18.3190526254361,18.8503268571515,19.1799139435643,NA,"Pl"
"CWHvm2/06",15.6242359711891,17.0175411041212,18.3313831944034,NA,"Pl"
"CWHvm2/07",16.0643266497121,17.5436909268704,19.1799139435643,NA,"Pl"
"CWHvm2/08",16.0643266497121,17.5436909268704,19.1799139435643,NA,"Pl"
"CWHvm2/09",12.3838677421977,14.2270949325137,15.6242359711891,12,"Pl"
"CWHvm2/09",12.3838677421977,14.2270949325137,15.6242359711891,12,"Pl"
"CWHvm2/10",12.3838677421977,13.0038657078338,13.62386367347,12,"Pl"
"CWHvm2/10",12.3838677421977,13.0038657078338,13.62386367347,12,"Pl"
"CWHvm2/11",15.2764123431982,15.8477174944578,16.2024134904632,NA,"Pl"
"CWHvmy/101",18.6432552311442,19.1730173054705,19.576506451998,NA,"Pl"
"CWHvmy/102",15.627962856664,16.8202587901378,18.2932457450257,NA,"Pl"
"CWHvmy/110",19.1859082938317,20.5741550129207,21.5233070569445,NA,"Pl"
"CWHvmy/111",19.1859082938317,20.5741550129207,21.5233070569445,NA,"Pl"
"CWHvmz/101",17.946231718853,18.8600376076387,19.7886826256141,NA,"Pl"
"CWHvmz/102",16.2502960818587,17.5262275594829,18.8445910693899,NA,"Pl"
"CWHvmz/110",18.4685963748743,19.8049401085636,20.7186057912615,NA,"Pl"
"CWHvmz/111",17.4329677376115,19.0197816665456,19.9223857038091,NA,"Pl"
"CWHwm/01",16.6134335218658,17.4447082674909,18.3313831944034,NA,"Pl"
"CWHwm/02",15.6125913914948,16.4746887713638,17.1980414007308,20,"Pl"
"CWHwm/03",17.4450751490722,18.6012794454228,19.1799139435643,NA,"Pl"
"CWHwm/04",16.0643266497121,17.5436909268704,19.1799139435643,NA,"Pl"
"CWHwm/08",12.3838677421977,14.8010767753652,17.0970041467711,16,"Pl"
"CWHwm/09",15.2764123431982,15.8477174944578,16.2024134904632,NA,"Pl"
"CWHwm/10",12.3838677421977,13.0038657078338,13.62386367347,12,"Pl"
"CWHws2/01",15.6125913914948,16.7388505710852,18.0488158621844,20,"Pl"
"CWHws2/01",15.6125913914948,16.7388505710852,18.0488158621844,20,"Pl"
"CWHws2/02",13.9264371367746,14.0536302053995,14.1404957299536,12,"Pl"
"CWHws2/02",13.9264371367746,14.0536302053995,14.1404957299536,12,"Pl"
"CWHws2/03",15.0434485576702,16.0083940984937,17.1980414007308,16,"Pl"
"CWHws2/03",15.0434485576702,16.0083940984937,17.1980414007308,16,"Pl"
"CWHws2/04",17.4450751490722,18.4658869743413,19.1742312358634,NA,"Pl"
"CWHws2/05",14.6723619336438,16.5825718537903,18.3313831944034,NA,"Pl"
"CWHws2/06",18.2157480718773,18.6416494312588,19.1799139435643,NA,"Pl"
"CWHws2/10",12.3838677421977,13.0038657078338,13.62386367347,12,"Pl"
"CWHws2/10",12.3838677421977,13.0038657078338,13.62386367347,12,"Pl"
"CWHws2/11",15.2764123431982,15.8477174944578,16.2024134904632,NA,"Pl"
"CWHxm1/01",19.8759527334099,20.9734647571477,21.8943447257812,NA,"Pl"
"CWHxm1/02",17.7293569872153,17.8912829197278,18.0018689856093,NA,"Pl"
"CWHxm1/03",17.7293569872153,18.8387471530654,20.2819486176956,NA,"Pl"
"CWHxm1/04",18.8702811398266,21.7008404962051,23.7695965310179,NA,"Pl"
"CWHxm1/05",22.208836470455,23.1509821385669,24.0931278066787,NA,"Pl"
"CWHxm1/06",19.8907771216104,21.6645548546562,23.3371704141615,NA,"Pl"
"CWHxm1/07",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/08",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/09",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/10",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/11",15.7655551041199,16.5548571457085,17.344159187297,NA,"Pl"
"CWHxm1/12",19.4479726046564,20.1752851883301,20.6268387244825,NA,"Pl"
"CWHxm1/13",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/14",23.8422317175607,24.1298214289789,24.4174111403971,NA,"Pl"
"CWHxm1/15",20.4510442358515,20.538941480167,20.6268387244825,NA,"Pl"
"CWHxm2/01",18.5732855992026,19.5988668399538,20.4593924655387,NA,"Pl"
"CWHxm2/02",16.567377434957,16.7186907647286,16.822029035475,NA,"Pl"
"CWHxm2/03",16.567377434957,18.1587788023412,20.4593924655387,NA,"Pl"
"CWHxm2/04",17.6335255797883,20.6942519872257,22.5140676139435,NA,"Pl"
"CWHxm2/05",20.7532724656959,21.6336700398197,22.5140676139435,NA,"Pl"
"CWHxm2/06",17.4547557016634,19.727208333751,21.8076555621353,NA,"Pl"
"CWHxm2/07",21.6700919698962,22.1767591455445,22.8170974637825,NA,"Pl"
"CWHxm2/08",21.6700919698962,22.1767591455445,22.8170974637825,NA,"Pl"
"CWHxm2/09",21.6700919698962,22.1767591455445,22.8170974637825,NA,"Pl"
"CWHxm2/10",21.6700919698962,22.1767591455445,22.8170974637825,NA,"Pl"
"CWHxm2/11",14.7322828498471,15.4698541471372,16.2074254444273,NA,"Pl"
"CWHxm2/12",18.1733552276255,18.8529998473151,19.2749586285005,NA,"Pl"
"CWHxm2/13",22.2796152190613,22.5483563414219,22.8170974637825,NA,"Pl"
"CWHxm2/14",21.6700919698962,21.8051619496671,21.9402319294381,NA,"Pl"
"CWHxm2/15",19.1106856858192,19.1928221571599,19.2749586285005,NA,"Pl"
"ICHdw1/101",20.6299858649393,21.6224303110346,22.5899390190986,NA,"Pl"
"ICHdw1/102",18.0335918868071,18.1420546017252,18.2505173166434,NA,"Pl"
"ICHdw1/103",18.2505173166434,18.5851305788498,19.1940942421283,NA,"Pl"
"ICHdw1/104",18.3107801777778,19.9022429115939,21.1091446195876,NA,"Pl"
"ICHdw1/110",23.3717336388414,23.5467008416309,23.7216680444205,NA,"Pl"
"ICHdw1/111",23.7216680444205,23.903555470466,24.2513632488322,NA,"Pl"
"ICHdw1/112",19.7816988642669,22.1431700967212,24.2513632488322,NA,"Pl"
"ICHdw1/113",20.8019831556402,22.7176383490096,24.8364127224594,NA,"Pl"
"ICHdwz/101",19.3719710650425,20.4514361966764,21.5921013558321,NA,"Pl"
"ICHdwz/102",17.2370161557518,17.6323983432662,18.3462570642196,NA,"Pl"
"ICHdwz/103",17.2370161557518,17.6323983432662,18.3462570642196,NA,"Pl"
"ICHdwz/110",21.2043901826008,22.4874758859147,23.7323107368181,NA,"Pl"
"ICHdwz/111",21.1612872552055,22.6924677004485,23.7393443322372,NA,"Pl"
"ICHxw/101",22.8948165651436,23.5453899421902,24.040894073912,NA,"Pl"
"ICHxw/102",19.1918921054346,19.3073213962401,19.4227506870457,NA,"Pl"
"ICHxw/103",19.4227506870457,19.4548174637621,19.4868842404785,NA,"Pl"
"ICHxw/104",19.4868842404785,21.003637516698,21.9550528448083,NA,"Pl"
"ICHxw/110",23.7004591875152,23.9274157784464,24.040894073912,NA,"Pl"
"ICHxw/111",23.7004591875152,24.7031729858958,25.8090318225392,NA,"Pl"
"ICHxw/112",21.0522802472284,23.5654291189463,25.8090318225392,NA,"Pl"
"ICHxw/113",22.1380975464006,24.1767955502773,26.431659108588,NA,"Pl"
"IDFww/01",18.0521382692042,19.2100729181925,20.637649680877,24,"Pl"
"IDFww/01",18.0521382692042,19.2100729181925,20.637649680877,24,"Pl"
"IDFww/02",13.7462144646038,13.9158284813844,14.167064280566,12,"Pl"
"IDFww/02",13.7462144646038,13.9158284813844,14.167064280566,12,"Pl"
"IDFww/03",16.7117245641295,16.8643562464794,16.9685948759443,18,"Pl"
"IDFww/03",16.7117245641295,16.8643562464794,16.9685948759443,18,"Pl"
"IDFww/04",19.5618384224943,21.4028551883978,22.7102266643923,NA,"Pl"
"IDFww/05",20.9340901788866,21.8221584216395,22.7102266643923,NA,"Pl"
"IDFww/06",22.4737315484904,22.7448141403838,23.0158967322772,NA,"Pl"
"IDFww/07",18.3316948118378,19.0172609933494,19.4428961885558,NA,"Pl"
"IDFww1/01",17.928730878331,19.0505965916187,20.5100274486557,NA,"Pl"
"IDFww1/02",9.32656491764199,9.65139408354077,10.2540269173313,NA,"Pl"
"IDFww1/03",14.7472619469025,16.5108527924068,18.2043073859193,NA,"Pl"
"IDFww1/04",19.0824851909948,21.9448753483055,24.0368953932416,NA,"Pl"
"IDFww1/05",22.4585839456432,23.4113244282193,24.3640649107954,NA,"Pl"
"IDFww1/06",24.1103473922488,24.4011711679284,24.691994943608,NA,"Pl"
"IDFww1/07",19.66667303329,20.4021645452785,20.8587959861521,NA,"Pl"
"IGFdmz/101",16.5385958013208,17.7859221791449,19.1290802621037,NA,"Pl"
"IGFdmz/102",13.4421128584278,13.9262525926604,14.8810866394288,NA,"Pl"
"IGFdmz/103",16.3420182500742,16.7168710010219,17.3936640225277,NA,"Pl"
"IGFdmz/110",19.4950819900519,20.5887415356192,22.2078180614241,NA,"Pl"
"IGFdmz/111",20.0625293493291,21.514206284259,22.5067259215141,NA,"Pl"
"IGFmmz/101",17.3966510795963,18.7086912333105,20.1215350318214,NA,"Pl"
"IGFmmz/102",14.1395164365736,14.6487743041333,15.6531470423088,NA,"Pl"
"IGFmmz/103",17.1898746936079,17.5841755516012,18.2960819425478,NA,"Pl"
"IGFmmz/110",20.5065256581196,21.6569264383711,23.3600038778925,NA,"Pl"
"IGFmmz/111",21.1034133161755,22.6304061407571,23.6744196728851,NA,"Pl"
"IGFmwz/101",17.6205320608008,18.9494571215957,20.3804830894477,NA,"Pl"
"IGFmwz/102",14.3214807007928,14.8372923096763,15.8545905214437,NA,"Pl"
"IGFmwz/103",17.4110946281562,17.8104698227314,18.5315378793688,NA,"Pl"
"IGFmwz/110",20.7704282370947,22.4286375586716,23.9790905133568,NA,"Pl"
"MHmm1/01",13.6490336834115,14.7148594146284,16.0258896431657,NA,"Pl"
"MHmm1/02",13.1514705617777,13.9950572450578,15.0350854948497,NA,"Pl"
"MHmm1/03",15.2510504085211,16.2857220550866,16.7677027404467,NA,"Pl"
"MHmm1/04",13.6592137525935,14.8772862822454,16.0258896431657,NA,"Pl"
"MHmm1/05",16.372720752836,16.5702117466414,16.7677027404467,NA,"Pl"
"MHmm1/06",10.8263787673486,12.0306457488009,13.3551350576934,NA,"Pl"
"MHmm1/07",14.0439552951274,14.1043152921768,14.1646752892262,NA,"Pl"
"MHmm1/08",10.8263787673486,11.3684010943547,11.9104234213609,NA,"Pl"
"MHmm1/09",13.3551350576934,13.854588547349,14.1646752892262,NA,"Pl"
"MSdmz/101",17.3835897341646,18.3522562120183,19.375841013185,NA,"Pl"
"MSdmz/102",15.4677712498482,15.8225705479098,16.463157253906,NA,"Pl"
"MSdmz/103",15.4677712498482,15.8225705479098,16.463157253906,NA,"Pl"
"MSdmz/110",18.4521559151844,19.4873080865492,21.019769068658,NA,"Pl"
"MSdmz/111",18.9892466107961,20.363263357967,21.3026862906256,NA,"Pl"
"MSmw2/01",15.283232567983,16.3646222298435,17.0770587651742,NA,"Pl"
"MSmw2/02",13.6326489477377,13.9453542625014,14.5099406881974,NA,"Pl"
"MSmw2/03",13.6326489477377,14.7517769182821,17.0770587651742,NA,"Pl"
"MSmw2/04",13.6326489477377,15.337148518912,16.8352363710969,NA,"Pl"
"MSmw2/05",15.283232567983,16.3857325016507,17.6680631345245,NA,"Pl"
"MSmw2/06",16.8352363710969,17.9846265485197,18.7752998898748,NA,"Pl"
"MSmw2/07",15.7254381466323,17.5661188019343,18.7752998898748,NA,"Pl"
"BGdwz/Gg",9.34417217360471,14.7327474549111,25.0081723009598,NA,"Sx"
"CDFdmz/101",15.5704685728447,15.8000530737465,16.0609531668998,NA,"Sx"
"CDFdmz/102",8.62605096284079,12.5960132936798,16.0609531668998,NA,"Sx"
"CDFdmz/110",18.6730667375811,19.9800806456292,21.4419936615955,NA,"Sx"
"CDFdmz/111",19.5487209418571,21.5027251885295,23.0862365063168,NA,"Sx"
"CDFmm/01",13.8555053099532,16.4540467702989,18.6009802393246,NA,"Sx"
"CDFmm/02",13.8555053099532,14.4972985837473,14.9119432048617,NA,"Sx"
"CDFmm/03",15.1882813523791,16.3164782128903,17.4446750734015,NA,"Sx"
"CDFmm/04",15.1882813523791,18.5449614870784,20.2769430371924,NA,"Sx"
"CDFmm/05",16.5165597677601,18.3012399301747,20.0691455967322,NA,"Sx"
"CDFmm/06",20.4177918317739,21.1641190670648,21.8318459547061,NA,"Sx"
"CDFmm/07",20.4177918317739,21.1641190670648,21.8318459547061,NA,"Sx"
"CDFmm/08",20.4177918317739,21.1641190670648,21.8318459547061,NA,"Sx"
"CDFmm/09",20.4177918317739,21.1641190670648,21.8318459547061,NA,"Sx"
"CDFmm/10",14.7719801855551,15.0644169560469,15.3568537265386,NA,"Sx"
"CDFmm/11",16.44357929817,16.8859711387717,17.1944441322921,NA,"Sx"
"CDFmm/12",20.4177918317739,20.9373321395743,21.4568724473746,NA,"Sx"
"CDFmm/13",20.9499660344046,21.3909059945553,21.8318459547061,NA,"Sx"
