"PlotNumber","SubPlot","MeasurementID","TreeNum","TreeSpp","DBH","DBHClass","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","AgeNote","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex"
"KN03030","1",0,2,"Se",24.00000,30.00000,20.16000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03030","1",0,3,"Hw",25.70000,30.00000,21.10000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03030","1",0,4,"Lw",33.90000,30.00000,26.80000,,86,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03031","1",0,1,"Hw",18.20000,15.00000,15.80000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03031","1",0,2,"Cw",20.90000,15.00000,13.00000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03031","1",0,3,"Bl",21.90000,15.00000,16.00000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"626Asu","1",0,1,"Sx",19.10000,15.00000,14.10000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03033","1",0,1,"Se",26.50000,30.00000,16.00000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03035","1",0,1,"Fd",16.90000,15.00000,12.80000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"628Asu","1",0,1,"Hw",15.00000,15.00000,10.60000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03036","1",0,1,"Pl",15.30000,15.00000,8.800000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03036","1",0,2,"Bl",11.80000,15.00000,7.400000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03037","1",0,1,"Cw",11.00000,15.00000,6.600000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03037","1",0,2,"Hw",11.80000,15.00000,6.900000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03038","1",0,1,"Lw",25.50000,30.00000,18.10000,,38,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03038","1",0,2,"Hw",26.00000,30.00000,15.50000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"631Asu","1",0,1,"Sx",19.60000,15.00000,15.50000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"631Asu","1",0,2,"Cw",22.00000,15.00000,13.20000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03040","1",0,1,"Fd",11.90000,15.00000,11.10000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03040","1",0,2,"Lw",17.40000,15.00000,14.30000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03040","1",0,3,"Pl",12.00000,15.00000,9.700000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03040","1",0,4,"Hw",11.00000,15.00000,10.20000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03041","1",0,1,"Cw",9.900000,15.00000,7.600000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03041","1",0,2,"Pl",12.20000,15.00000,9.800000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03041","1",0,3,"Hw",15.30000,15.00000,10.50000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03042","1",0,1,"Hw",27.00000,30.00000,20.10000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634Asu","1",0,1,"Cw",30.80000,30.00000,18.90000,,47,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03044","1",0,1,"Cw",23.00000,30.00000,23.80000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03044","1",0,2,"Fd",42.70000,45.00000,27.80000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03044","1",0,3,"Sx",24.00000,30.00000,25.60000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03045","1",0,1,"Cw",12.80000,15.00000,9.500000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03045","1",0,2,"Pl",11.20000,15.00000,9.500000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03045","1",0,3,"Lw",21.00000,15.00000,13.10000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"KN03046","1",0,1,"Cw",24.40000,30.00000,21.80000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7027","1",0,1,"Se",29.00000,30.00000,23.40000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7028","1",0,1,"Se",29.10000,30.00000,20.40000,,140,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7018","1",0,1,"Se",40.70000,45.00000,27.80000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7019","1",0,1,"Se",66.80000,60.00000,32.70000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7024","1",0,1,"Se",24.50000,30.00000,17.50000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7029","1",0,1,"Se",22.00000,15.00000,17.00000,,140,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7030","1",0,1,"Se",34.00000,30.00000,26.90000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7031","1",0,1,"Se",47.20000,45.00000,29.50000,,140,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7032","1",0,1,"Se",21.70000,15.00000,13.80000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7047","1",0,1,"Se",54.50000,60.00000,30.70000,,150,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7099","1",0,1,"Se",49.80000,45.00000,28.90000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7438","1",0,1,"Se",49.50000,45.00000,28.40000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7085","1",0,1,"Se",44.70000,45.00000,23.30000,,150,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7086","1",0,1,"Se",49.20000,45.00000,23.80000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33114","1",0,1,"Bl",12.00000,15.00000,8.900000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33214","1",0,1,"Pl",17.00000,15.00000,9.900000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33214","1",0,2,"Bl",11.80000,15.00000,8.300000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33314","1",0,1,"Bl",11.70000,15.00000,8.800000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33414","1",0,1,"Sx",9.200000,15.00000,6.100000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33514","1",0,1,"Bl",19.50000,15.00000,8.500000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33614","1",0,1,"Sx",30.00000,30.00000,23.40000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33714","1",0,1,"Fd",32.20000,30.00000,16.90000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33814","1",0,1,"Bl",5.800000,0.0000000,4.600000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT33914","1",0,1,"Sx",11.80000,15.00000,7.900000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT34014","1",0,1,"Fd",10.60000,15.00000,5.700000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT34114","1",0,1,"Bl",14.20000,15.00000,8.300000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT34214","1",0,1,"Fd",6.000000,0.0000000,4.900000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT34214","1",0,2,"Bl",5.500000,0.0000000,4.100000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30413","1",0,1,"Pl",13.80000,15.00000,13.70000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30413","1",0,2,"Fd",16.70000,15.00000,13.40000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30513","1",0,1,"Pl",18.30000,15.00000,18.00000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30513","1",0,2,"Fd",24.10000,30.00000,15.20000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30613","1",0,1,"Fd",31.80000,30.00000,12.90000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30713","1",0,1,"Fd",20.00000,15.00000,13.00000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30813","1",0,1,"Pl",24.50000,30.00000,20.30000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30913","1",0,1,"Fd",14.70000,15.00000,11.00000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31013","1",0,1,"Fd",13.30000,15.00000,9.400000,,38,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31013","1",0,2,"Py",14.60000,15.00000,9.000000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31013","1",0,3,"Pl",17.40000,15.00000,11.00000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31113","1",0,1,"Fd",26.30000,30.00000,12.80000,,43,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31113","1",0,2,"Pl",15.30000,15.00000,9.700000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31213","1",0,1,"Fd",33.30000,30.00000,24.10000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31313","1",0,1,"Py",31.20000,30.00000,15.70000,,92,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31313","1",0,2,"Fd",35.70000,30.00000,19.30000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31413","1",0,1,"Pl",40.20000,45.00000,18.00000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31513","1",0,1,"Pl",21.00000,15.00000,17.70000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31613","1",0,1,"Fd",18.70000,15.00000,11.50000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31713","1",0,1,"Fd",24.00000,30.00000,22.30000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31813","1",0,1,"Py",17.80000,15.00000,11.80000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31813","1",0,2,"Fd",20.60000,15.00000,13.30000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT31913","1",0,1,"Fd",29.80000,30.00000,20.60000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT32013","1",0,1,"Pl",20.00000,15.00000,13.80000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT32113","1",0,1,"Py",25.30000,30.00000,10.30000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT32113","1",0,2,"Pl",17.80000,15.00000,13.40000,,46,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30113","1",0,1,"Fd",22.80000,30.00000,17.40000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30213","1",0,1,"Pl",21.70000,15.00000,15.80000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30313","1",0,1,"Pl",19.50000,15.00000,13.80000,,41,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT30313","1",0,2,"Fd",22.20000,15.00000,13.00000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RT32213","1",0,1,"Fd",21.70000,15.00000,14.50000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2089","1",0,1,"Sx",30.60000,30.00000,23.30000,,104,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2089","1",0,2,"Bl",21.70000,15.00000,18.70000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2090","1",0,1,"Sx",14.80000,15.00000,15.40000,,49,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2090","1",0,2,"Fd",18.10000,15.00000,15.70000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2091","1",0,1,"Fd",24.20000,30.00000,21.10000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2092","1",0,1,"Se",26.20000,30.00000,21.50000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2092","1",0,2,"Bl",25.60000,30.00000,19.10000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2092","1",0,3,"Pl",31.10000,30.00000,22.40000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2093","1",0,1,"Ba",20.60000,15.00000,13.80000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2093","1",0,2,"Se",15.90000,15.00000,12.60000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2093","1",0,3,"Pl",24.30000,30.00000,17.40000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2094","1",0,1,"Fd",9.900000,15.00000,6.750000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2094","1",0,2,"Bl",11.00000,15.00000,7.400000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2095","1",0,1,"Fd",29.00000,30.00000,14.40000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2095","1",0,2,"Ba",17.40000,15.00000,10.40000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2095","1",0,3,"Pl",15.70000,15.00000,8.900000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2096","1",0,1,"Fd",27.30000,30.00000,12.60000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2096","1",0,2,"Pl",28.00000,30.00000,13.50000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2097","1",0,1,"Bl",30.60000,30.00000,23.00000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2097","1",0,2,"Pl",27.90000,30.00000,24.50000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2098","1",0,1,"Se",12.50000,15.00000,7.000000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2099","1",0,1,"Fd",39.10000,45.00000,27.70000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2099","1",0,2,"Bl",37.20000,30.00000,27.10000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2099","1",0,3,"Se",37.20000,30.00000,28.20000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2100","1",0,1,"Bl",42.90000,45.00000,22.50000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2100","1",0,2,"Se",44.10000,45.00000,26.00000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2101","1",0,1,"Bl",33.40000,30.00000,21.70000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"410.1su","1",0,1,"Se",40.40000,45.00000,25.60000,,109,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"410.1su","1",0,2,"Ba",31.00000,30.00000,20.90000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"410.2su","1",0,1,"Fd",37.50000,30.00000,21.30000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2104","1",0,1,"Se",32.90000,30.00000,26.60000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2104","1",0,2,"Pl",26.80000,30.00000,26.40000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4161su","1",0,1,"Bl",32.80000,30.00000,25.90000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2106","1",0,1,"Pl",12.20000,15.00000,6.600000,,11,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2106","1",0,2,"Ba",14.10000,15.00000,6.600000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2107","1",0,1,"Pl",29.50000,30.00000,27.70000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"414.1su","1",0,1,"Bl",28.10000,30.00000,23.70000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"414.1su","1",0,2,"Se",28.40000,30.00000,25.80000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2109","1",0,1,"Se",42.10000,45.00000,23.10000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2109","1",0,2,"Pl",24.30000,30.00000,23.20000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2109","1",0,3,"Bl",28.40000,30.00000,23.70000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2110","1",0,1,"Se",14.80000,15.00000,9.200000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2110","1",0,2,"Pl",34.80000,30.00000,13.60000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2110","1",0,3,"Bl",18.70000,15.00000,9.500000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2111","1",0,1,"Se",39.60000,45.00000,21.20000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"419.1su","1",0,1,"Pl",35.00000,30.00000,20.10000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2113","1",0,1,"Sx",16.50000,15.00000,12.10000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2113","1",0,2,"Bl",17.60000,15.00000,11.90000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2113","1",0,3,"Pl",20.50000,15.00000,13.40000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2114","1",0,1,"Sx",40.40000,45.00000,25.00000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2115","1",0,1,"Fd",10.40000,15.00000,7.500000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2115","1",0,2,"Pl",10.60000,15.00000,6.600000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2116","1",0,1,"Sx",34.00000,30.00000,22.60000,,109,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6021su","1",0,1,"Bl",22.60000,30.00000,20.20000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"602.2su","1",0,1,"Pl",18.70000,15.00000,16.60000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2119","1",0,1,"Sx",31.50000,30.00000,23.00000,,102,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2119","1",0,2,"Pl",24.90000,30.00000,21.10000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2120","1",0,1,"Se",23.10000,30.00000,16.10000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2120","1",0,2,"Bl",25.90000,30.00000,18.20000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"605.1su","1",0,1,"Pl",23.00000,30.00000,16.00000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2122","1",0,1,"Se",23.60000,30.00000,15.00000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2122","1",0,2,"Bl",19.00000,15.00000,15.50000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2123","1",0,1,"Sx",13.60000,15.00000,10.10000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2123","1",0,2,"Bl",19.80000,15.00000,11.40000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2124","1",0,1,"Sx",16.40000,15.00000,9.900000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2124","1",0,2,"Bl",12.60000,15.00000,8.200000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2125","1",0,1,"Bl",9.000000,15.00000,6.800000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2126","1",0,1,"Bl",32.20000,30.00000,19.60000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2126","1",0,2,"Ba",42.40000,45.00000,19.80000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2126","1",0,3,"Se",45.40000,45.00000,22.60000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2127","1",0,1,"Se",29.40000,30.00000,18.60000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2127","1",0,2,"Ba",41.10000,45.00000,22.80000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2127","1",0,3,"Bl",30.90000,30.00000,20.00000,,77,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2128","1",0,1,"Se",16.10000,15.00000,10.50000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2129","1",0,1,"Se",16.00000,15.00000,10.40000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2129","1",0,2,"Bl",18.70000,15.00000,10.70000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6131su","1",0,1,"Hw",23.70000,30.00000,11.60000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2131","1",0,1,"Ba",10.30000,15.00000,5.800000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2131","1",0,2,"Pl",10.90000,15.00000,6.600000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2132","1",0,1,"Pl",25.00000,30.00000,10.20000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2132","1",0,2,"Bl",11.10000,15.00000,7.100000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2133","1",0,1,"Fd",28.80000,30.00000,23.80000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"616.1su","1",0,1,"Sx",27.60000,30.00000,25.80000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2135","1",0,1,"Fd",34.80000,30.00000,24.20000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2136","1",0,1,"Sx",17.50000,15.00000,9.200000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"618.1su","1",0,1,"Fd",18.00000,15.00000,12.60000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"618.2su","1",0,1,"Bl",24.70000,30.00000,14.10000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2139","1",0,1,"Pl",26.00000,30.00000,14.80000,,38,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2140","1",0,1,"Pl",28.90000,30.00000,25.00000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2141","1",0,1,"Bl",23.70000,30.00000,23.90000,,120,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DM2142","1",0,1,"Fd",45.40000,45.00000,27.60000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M207","1",0,1,"Bl",23.40000,30.00000,11.30000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M207","1",0,2,"Se",31.10000,30.00000,14.70000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M208","1",0,1,"Pl",24.30000,30.00000,15.80000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M209","1",0,1,"Ba",19.80000,15.00000,14.60000,,38,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M209","1",0,2,"Bl",20.10000,15.00000,14.50000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M216","1",0,1,"Pl",36.10000,30.00000,32.50000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M217","1",0,1,"Bl",48.90000,45.00000,28.90000,,103,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M217","1",0,3,"Ba",60.00000,60.00000,29.10000,,115,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M218","1",0,1,"Bl",25.60000,30.00000,21.50000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M218","1",0,2,"Se",27.20000,30.00000,19.00000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M218","1",0,3,"Pl",27.90000,30.00000,21.80000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M219","1",0,1,"Se",56.20000,60.00000,29.40000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"M213.1","1",0,2,"Se",17.90000,15.00000,12.60000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
